"Player","unique_id","position","Date","G","School","Team Code","Loc","Opponent","Team Code opp","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","Rush Att","Rush Yard","Rush Avg","Rush TD","Rec","Rec Yards","Rec Avg","Rec TD","Tackle Solo","Tackle Assist","Tackle Tot","Tackle for Loss","Sack","Int Ret","Int Ret Yds","Int TD","Pass Broken Up","FR","FR Yds","FR TD","Fumble Forced","XP Made","XP Att","XP %","FG Made","FG Att","FG %","Pts","Kick Ret","Kick Ret Yds","Kick Ret Avg","Kick Ret TD","Punt Ret","Punt Ret Yds","Punt Ret Avg","Punt Ret TD"
"Astin Martin","astin-martin-1","[]","2003-10-18",7,"Toledo",81,"@","Central Michigan",75,"W",,,,,,,,16,101,6.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Mason","marcus-mason-1","[]","2003-10-18",8,"Illinois",27,"@","Michigan",31,"L",,,,,,,,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ronald McClendon","ronald-mcclendon-1","[]","2003-10-18",7,"Ole Miss",116,,"Alabama",107,"W",,,,,,,,12,79,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,3,90,30,0,,,,
"Ronnie McGill","ronnie-mcgill-1","['RB']","2003-10-18",7,"North Carolina",21,,"Arizona St.",96,"L",,,,,,,,12,46,3.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kole McKamey","kole-mckamey-1","['QB']","2003-10-18",7,"New Mexico",89,"@","San Diego St.",90,"W",,,,,,,,1,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damon McWhite","damon-mcwhite-1","['RB']","2003-10-18",7,"Wake Forest",26,"@","Duke",15,"W",,,,,,,,2,10,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matthew Miller","matthew-miller-1","['P', 'K']","2003-10-18",7,"Ohio",80,"@","Kentucky",112,"L",,,,,,,,1,30,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robin Miller","robin-miller-1","[]","2003-10-18",7,"Nebraska",34,,"Texas A&M",119,"W",,,,,,,,6,21,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B.J. Mitchell","bj-mitchell-1","['RB']","2003-10-18",7,"Nevada",88,"@","Tulsa",12,"W",,,,,,,,5,45,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Joe Moore","joe-moore-1","[]","2003-10-18",6,"Rice",59,,"Navy",7,"L",,,,,,,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Vernand Morency","vernand-morency-1","[]","2003-10-18",7,"Oklahoma St.",46,,"Texas Tech",49,"W",,,,,,,,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,2,45,22.5,0,,,,
"Tyrone Moss","tyrone-moss-1","['RB']","2003-10-18",7,"Miami (FL)",19,,"Temple",10,"W",,,,,,,,15,135,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Deangelo Nedd","deangelo-nedd-1","[]","2003-10-18",8,"San Diego St.",90,,"New Mexico",89,"L",,,,,,,,2,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charles Newton","charles-newton-1","[]","2003-10-18",8,"Kent State",77,,"Connecticut",3,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jerious Norwood","jerious-norwood-1","['RB']","2003-10-18",7,"Mississippi St.",114,"@","Auburn",109,"L",,,,,,,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austine Nwabuisi","austine-nwabuisi-1","[]","2003-10-18",7,"Kansas",43,,"Baylor",41,"W",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Derron Parquet","derron-parquet-1","[]","2003-10-18",7,"Memphis",6,"@","Houston",5,"W",,,,,,,,13,97,7.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Perry Patterson","perry-patterson-1","['QB']","2003-10-18",6,"Syracuse",23,,"Boston College",13,"W",,,,,,,,3,5,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jarrett Payton","jarrett-payton-1","[]","2003-10-18",7,"Miami (FL)",19,,"Temple",10,"W",,,,,,,,16,115,7.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mark Pierce","mark-pierce-1","[]","2003-10-18",6,"Arkansas",108,,"Florida",110,"L",,,,,,,,9,32,3.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarence Pittman","clarence-pittman-1","['RB']","2003-10-18",7,"Rutgers",39,,"Pittsburgh",22,"L",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aaron Polanco","aaron-polanco-1","[]","2003-10-18",7,"Navy",7,"@","Rice",59,"W",,,,,,,,8,47,5.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fale Poumele","fale-poumele-1","[]","2003-10-18",8,"San Diego St.",90,,"New Mexico",89,"L",,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ronnie Powell","ronnie-powell-1","[]","2003-10-18",7,"Georgia",111,"@","Vanderbilt",120,"W",,,,,,,,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeremy Pugh","jeremy-pugh-1","[]","2003-10-18",7,"Northern Illinois",79,,"Western Michigan",82,"W",,,,,,,,2,16,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philip Reed","philip-reed-1","[]","2003-10-18",7,"Western Michigan",82,"@","Northern Illinois",79,"L",,,,,,,,6,8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fred Reid","fred-reid-1","[]","2003-10-18",7,"Mississippi St.",114,"@","Auburn",109,"L",,,,,,,,4,2,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eric Richardson","eric-richardson-1","[]","2003-10-18",7,"Tulsa",12,,"Nevada",88,"L",,,,,,,,6,8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jerell Ringer","jerell-ringer-1","['RB']","2003-10-18",8,"Akron",71,,"Central Florida",1,"W",,,,,,,,4,14,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Roberson","chris-roberson-1","[]","2003-10-18",8,"Eastern Michigan",76,,"Bowling Green",73,"L",,,,,,,,1,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Demarcus Robinson","demarcus-robinson-1","[]","2003-10-18",8,"Kent State",77,,"Connecticut",3,"L",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tielor Robinson","tielor-robinson-1","['RB', 'TE']","2003-10-18",7,"Army",65,,"East Carolina",4,"L",,,,,,,,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cory Ross","cory-ross-1","['RB']","2003-10-18",7,"Nebraska",34,,"Texas A&M",119,"W",,,,,,,,7,22,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,6,0
"Marcus Rucker","marcus-rucker-2","['RB']","2003-10-18",6,"Rice",59,,"Navy",7,"L",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,10,10,0,,,,
"Ayo Saba","ayo-saba-1","['RB', 'DL']","2003-10-18",8,"Kansas St.",44,,"Colorado",98,"W",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelton Sampson","shelton-sampson-1","['RB']","2003-10-18",7,"Washington",105,"@","Oregon St.",100,"W",,,,,,,,8,22,2.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"B.J. Sander","bj-sander-1","[]","2003-10-18",7,"Ohio St.",36,,"Iowa",29,"W",,,,,,,,1,-10,-10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matt Schirmer","matt-schirmer-1","[]","2003-10-18",7,"Houston",5,,"Memphis",6,"L",,,,,,,,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,0,,,,
"Adam Seery","adam-seery-1","[]","2003-10-18",7,"Washington",105,"@","Oregon St.",100,"W",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brad Seiss","brad-seiss-1","['RB', 'LB']","2003-10-18",7,"Ball St.",72,,"Miami (OH)",78,"L",,,,,,,,3,14,4.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seymore Shaw","seymore-shaw-1","[]","2003-10-18",7,"Oklahoma St.",46,,"Texas Tech",49,"W",,,,,,,,6,74,12.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Sherrell","anthony-sherrell-1","['RB']","2003-10-18",8,"Eastern Michigan",76,,"Bowling Green",73,"L",,,,,,,,33,187,5.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Antwan Smith","antwan-smith-1","[]","2003-10-18",8,"Kent State",77,,"Connecticut",3,"L",,,,,,,,2,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jamario Smith","jamario-smith-1","['RB', 'LB']","2003-10-18",7,"Georgia",111,"@","Vanderbilt",120,"W",,,,,,,,2,13,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quinton Smith","quinton-smith-1","['RB']","2003-10-18",6,"Rice",59,,"Navy",7,"L",,,,,,,,4,20,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darren Sproles","darren-sproles-1","[]","2003-10-18",8,"Kansas St.",44,,"Colorado",98,"W",,,,,,,,14,90,6.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,6.5,0
"Booker Stanley","booker-stanley-1","['RB']","2003-10-18",8,"Wisconsin",40,,"Purdue",38,"L",,,,,,,,1,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John Taylor","john-taylor-1","[]","2003-10-18",7,"Ohio",80,"@","Kentucky",112,"L",,,,,,,,5,4,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Skyler Thornton","skyler-thornton-1","['RB']","2003-10-18",8,"Florida",110,"@","Arkansas",108,"W",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bobby Tillman","bobby-tillman-1","[]","2003-10-18",7,"Houston",5,,"Memphis",6,"L",,,,,,,,7,9,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dane Todd","dane-todd-1","['RB', 'WR']","2003-10-18",7,"Nebraska",34,,"Texas A&M",119,"W",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lorenzo Townsend","lorenzo-townsend-1","[]","2003-10-18",7,"Ole Miss",116,,"Alabama",107,"W",,,,,,,,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Zach Tuiasosopo","zach-tuiasosopo-1","[]","2003-10-18",7,"Washington",105,"@","Oregon St.",100,"W",,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tank Tunstalle","tank-tunstalle-1","[]","2003-10-18",7,"Marshall",55,"@","Buffalo",74,"W",,,,,,,,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tremaine Turner","tremaine-turner-1","[]","2003-10-18",7,"Ole Miss",116,,"Alabama",107,"W",,,,,,,,17,81,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dave Underwood","dave-underwood-1","[]","2003-10-18",8,"Michigan",31,,"Illinois",27,"W",,,,,,,,4,17,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jerod Void","jerod-void-1","['RB']","2003-10-18",7,"Purdue",38,"@","Wisconsin",40,"W",,,,,,,,11,44,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Loren Wade","loren-wade-1","[]","2003-10-18",7,"Arizona St.",96,"@","North Carolina",21,"W",,,,,,,,16,130,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Wagner","michael-wagner-1","[]","2003-10-18",7,"Iowa St.",42,,"Texas",48,"L",,,,,,,,6,25,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jimtavis Walker","jimtavis-walker-1","['RB']","2003-10-18",8,"Florida",110,"@","Arkansas",108,"W",,,,,,,,6,8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robert Wallace","robert-wallace-1","[]","2003-10-18",7,"Northern Illinois",79,,"Western Michigan",82,"W",,,,,,,,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chauncey Washington","chauncey-washington-1","['RB']","2003-10-18",7,"USC",103,"@","Notre Dame",70,"W",,,,,,,,6,8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tim Washington","tim-washington-1","['RB']","2003-10-18",6,"Syracuse",23,,"Boston College",13,"W",,,,,,,,5,19,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"John West","john-west-1","[]","2003-10-18",7,"Hawaii",87,"@","Louisiana Tech",54,"W",,,,,,,,4,28,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corey White","corey-white-2","['RB']","2003-10-18",7,"UAB",61,"@","TCU",47,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Darron White","darron-white-1","[]","2003-10-18",7,"Memphis",6,"@","Houston",5,"W",,,,,,,,3,14,4.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lendale White","lendale-white-1","['RB']","2003-10-18",7,"USC",103,"@","Notre Dame",70,"W",,,,,,,,16,75,4.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Manuel White","manuel-white-1","[]","2003-10-18",7,"UCLA",102,,"California",97,"W",,,,,,,,4,14,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Carnell Williams","carnell-williams-1","[]","2003-10-18",7,"Auburn",109,,"Mississippi St.",114,"W",,,,,,,,15,161,10.7,6,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,0,,,,
"D.J. Williams","dj-williams-2","[]","2003-10-18",7,"Miami (FL)",19,,"Temple",10,"W",,,,,,,,1,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andy Wingender","andy-wingender-1","[]","2003-10-18",7,"Nebraska",34,,"Texas A&M",119,"W",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Andre Woodert","andre-woodert-1","['DB', 'RB']","2003-10-18",7,"USC",103,"@","Notre Dame",70,"W",,,,,,,,1,-3,-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dwight Wright","dwight-wright-1","[]","2003-10-18",7,"Oregon St.",100,,"Washington",105,"L",,,,,,,,2,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,1,18,18,0,,,,
"Charles Wynn","charles-wynn-1","['RB']","2003-10-18",7,"Ball St.",72,,"Miami (OH)",78,"L",,,,,,,,5,6,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kay-Jay Harris","kay-jay-harris-1","[]","2003-10-22",7,"West Virginia",50,,"Virginia Tech",25,"W",,,,,,,,15,77,5.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Quincy Wilson","quincy-wilson-1","[]","2003-10-22",7,"West Virginia",50,,"Virginia Tech",25,"W",,,,,,,,33,178,5.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"P.J. Daniels","pj-daniels-1","['RB']","2003-10-23",8,"Georgia Tech",17,,"Maryland",30,"W",,,,,,,,21,63,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sam Maldonado","sam-maldonado-1","[]","2003-10-23",8,"Maryland",30,"@","Georgia Tech",17,"L",,,,,,,,3,33,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Woods","chris-woods-1","['RB']","2003-10-23",8,"Georgia Tech",17,,"Maryland",30,"W",,,,,,,,2,3,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donnie Anders","donnie-anders-1","['RB']","2003-10-25",9,"Kansas St.",44,,"Kansas",43,"W",,,,,,,,3,-4,-1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oshiomogho Atogwe","oshiomogho-atogwe-1","[]","2003-10-25",6,"Stanford",101,"@","Oregon",99,"L",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matt Austin","matt-austin-1","['RB']","2003-10-25",8,"UTEP",62,"@","Hawaii",87,"L",,,,,,,,9,112,12.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ed Bailey","ed-bailey-1","[]","2003-10-25",7,"Rice",59,"@","Fresno St.",86,"L",,,,,,,,6,23,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marion Barber III","marion-barber-iii-1","[]","2003-10-25",9,"Minnesota",33,"@","Illinois",27,"W",,,,,,,,24,129,5.4,0,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,0,2,25,12.5,0
"Chris Barclay","chris-barclay-1","['RB']","2003-10-25",8,"Wake Forest",26,"@","Florida St.",16,"L",,,,,,,,16,50,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dan Basch","dan-basch-1","[]","2003-10-25",9,"Akron",71,"@","Connecticut",3,"L",,,,,,,,4,25,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,1,8,8,0,,,,
"Kyle Basler","kyle-basler-1","[]","2003-10-25",8,"Washington St.",106,,"Oregon St.",100,"W",,,,,,,,1,-15,-15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robbie Beck","robbie-beck-1","[]","2003-10-25",7,"Rice",59,"@","Fresno St.",86,"L",,,,,,,,14,47,3.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bryce Benekos","bryce-benekos-1","[]","2003-10-25",8,"UTEP",62,"@","Hawaii",87,"L",,,,,,,,1,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Matt Bernstein","matt-bernstein-1","['RB']","2003-10-25",9,"Wisconsin",40,"@","Northwestern",35,"L",,,,,,,,3,13,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kevin Beverly","kevin-beverly-1","[]","2003-10-25",9,"Kent State",77,,"Miami (OH)",78,"L",,,,,,,,2,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tim Bracken","tim-bracken-1","[]","2003-10-25",9,"Michigan",31,,"Purdue",38,"W",,,,,,,,3,-1,-0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,1,19,19,0,,,,
"Michael Brimage","michael-brimage-1","[]","2003-10-25",8,"Navy",7,,"Delaware",153,"L",,,,,,,,1,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cornell Brockington","cornell-brockington-1","['RB']","2003-10-25",9,"Connecticut",3,,"Akron",71,"W",,,,,,,,8,43,5.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elijah Brooks","elijah-brooks-1","[]","2003-10-25",9,"Kent State",77,,"Miami (OH)",78,"L",,,,,,,,7,8,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Alley Broussard","alley-broussard-1","['RB']","2003-10-25",8,"LSU",113,,"Auburn",109,"W",,,,,,,,13,31,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Browning","kyle-browning-1","['RB']","2003-10-25",8,"Clemson",14,,"North Carolina",21,"W",,,,,,,,2,15,7.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Bruhn","chris-bruhn-1","[]","2003-10-25",8,"Washington St.",106,,"Oregon St.",100,"W",,,,,,,,3,5,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Adrian Byrd","adrian-byrd-1","['RB']","2003-10-25",8,"New Mexico",89,"@","Utah",104,"W",,,,,,,,7,98,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jeff Carpenter","jeff-carpenter-1","['RB']","2003-10-25",8,"Boise St.",84,,"San Jose St.",91,"W",,,,,,,,3,50,16.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Trey Chaney","trey-chaney-1","['RB']","2003-10-25",8,"UAB",61,"@","Georgia",111,"L",,,,,,,,15,47,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Patrick Cobbs","patrick-cobbs-1","['RB']","2003-10-25",8,"North Texas",57,"@","Middle Tennessee",56,"W",,,,,,,,32,133,4.2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,29,29,0,,,,
"Lakendus Cole","lakendus-cole-1","[]","2003-10-25",8,"Memphis",6,"@","Tulane",11,"W",,,,,,,,3,5,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"James Coleman","james-coleman-1","['RB']","2003-10-25",8,"Florida St.",16,,"Wake Forest",26,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gerald Commissiong","gerald-commissiong-1","[]","2003-10-25",6,"Stanford",101,"@","Oregon",99,"L",,,,,,,,3,7,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Michael Cooper","michael-cooper-1","[]","2003-10-25",8,"Georgia",111,,"UAB",61,"W",,,,,,,,14,79,5.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chris Cox","chris-cox-1","[]","2003-10-25",8,"Troy",129,"@","Virginia",24,"L",,,,,,,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"D.D. Cox","dd-cox-1","[]","2003-10-25",8,"New Mexico",89,"@","Utah",104,"W",,,,,,,,14,106,7.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Davis","anthony-davis-3","[]","2003-10-25",9,"Wisconsin",40,"@","Northwestern",35,"L",,,,,,,,5,39,7.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Draak Davis","draak-davis-1","['RB']","2003-10-25",8,"Kentucky",112,,"Mississippi St.",114,"W",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jabari Davis","jabari-davis-1","[]","2003-10-25",7,"Tennessee",118,"@","Alabama",107,"W",,,,,,,,12,24,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Josh Davis","josh-davis-2","[]","2003-10-25",8,"Nebraska",34,,"Iowa St.",42,"W",,,,,,,,10,22,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,34,34,0,2,19,9.5,0
"Reggie Davis","reggie-davis-1","['RB']","2003-10-25",9,"NC State",20,"@","Duke",15,"W",,,,,,,,19,55,2.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Travis Davis","travis-davis-1","[]","2003-10-25",8,"Utah St.",93,,"Arkansas St.",122,"W",,,,,,,,5,22,4.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sean Dawkins","sean-dawkins-1","['RB']","2003-10-25",8,"Troy",129,"@","Virginia",24,"L",,,,,,,,1,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dave Dawson","dave-dawson-1","['RB']","2003-10-25",9,"Buffalo",74,,"Ohio",80,"W",,,,,,,,18,104,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,3,36,12,0,,,,
"B.J. Dean","bj-dean-1","['RB']","2003-10-25",8,"Florida St.",16,,"Wake Forest",26,"W",,,,,,,,4,12,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brett Denton","brett-denton-1","['RB']","2003-10-25",8,"Boise St.",84,,"San Jose St.",91,"W",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tommy Devereaux","tommy-devereaux-1","['WR']","2003-10-25",8,"Oklahoma St.",46,"@","Texas A&M",119,"W",,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kyle Dickerson","kyle-dickerson-1","['RB']","2003-10-25",7,"Arkansas",108,"@","Ole Miss",116,"L",,,,,,,,1,-2,-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Frank Divis","frank-divis-1","[]","2003-10-25",8,"Navy",7,,"Delaware",153,"L",,,,,,,,3,20,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marcus Dixon","marcus-dixon-1","[]","2003-10-25",8,"New Mexico State",69,"@","UL Monroe",130,"W",,,,,,,,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Horace Dodd","horace-dodd-1","[]","2003-10-25",8,"Boston College",13,,"Notre Dame",70,"W",,,,,,,,12,64,5.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dominique Dorsey","dominique-dorsey-1","[]","2003-10-25",8,"UNLV",92,,"BYU",66,"L",,,,,,,,10,24,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,0,,,,
"Ryan Earnest","ryan-earnest-1","[]","2003-10-25",7,"Southern Miss",60,,"South Florida",9,"W",,,,,,,,3,15,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Marlo East","marlo-east-1","['RB', 'WR']","2003-10-25",8,"Troy",129,"@","Virginia",24,"L",,,,,,,,3,13,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tyler Ebell","tyler-ebell-1","['RB']","2003-10-25",8,"UCLA",102,,"Arizona St.",96,"W",,,,,,,,9,19,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,2,31,15.5,0,,,,
"Adimchinobe Echemandu","adimchinobe-echemandu-1","[]","2003-10-25",9,"California",97,,"Arizona",95,"W",,,,,,,,30,201,6.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barrington Edwards","barrington-edwards-1","['RB']","2003-10-25",8,"LSU",113,,"Auburn",109,"W",,,,,,,,2,5,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anthony Evans","anthony-evans-1","['RB']","2003-10-25",8,"Houston",5,,"TCU",47,"L",,,,,,,,9,29,3.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mike Falco","mike-falco-1","['RB']","2003-10-25",7,"Rice",59,"@","Fresno St.",86,"L",,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarence Farmer","clarence-farmer-1","[]","2003-10-25",8,"Arizona",95,"@","California",97,"L",,,,,,,,7,21,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Derek Farmer","derek-farmer-1","[]","2003-10-25",8,"Texas A&M",119,,"Oklahoma St.",46,"L",,,,,,,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
