School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Memphis,6,2003-10-25,8,@,Tulane,11,W,41,9,32,17,31,54.8,178,2,0,46,288,6.3,3,2,2,6,12,32,37.5,105,1,45,192,4.3,0,0,2,2,1
Miami (OH),78,2003-10-25,8,@,Kent State,77,W,38,30,8,28,44,63.6,409,3,1,47,239,5.1,2,0,1,5,19,38,50.0,349,2,24,68,2.8,2,1,2,3,4
Michigan,31,2003-10-25,9,,Purdue,38,W,31,3,28,18,33,54.5,240,2,0,38,105,2.8,1,1,1,4,18,37,48.6,184,0,29,58,2.0,0,1,2,3,0
Middle Tennessee,56,2003-10-25,8,,North Texas,57,L,28,33,-5,23,33,69.7,252,1,1,37,75,2.0,3,1,2,4,10,13,76.9,230,2,40,138,3.5,1,1,0,1,4
Minnesota,33,2003-10-25,9,@,Illinois,27,W,36,10,26,12,16,75.0,237,3,0,57,338,5.9,2,0,0,5,21,38,55.3,233,1,27,106,3.9,0,0,1,1,1
Mississippi St.,114,2003-10-25,8,@,Kentucky,112,L,17,42,-25,14,25,56.0,155,1,3,32,150,4.7,1,0,3,2,16,28,57.1,256,1,47,154,3.3,4,2,0,2,6
Missouri,115,2003-10-25,8,,Texas Tech,49,W,62,31,31,13,24,54.2,128,0,0,55,469,8.5,8,0,0,8,45,73,61.6,437,4,22,94,4.3,0,1,4,5,4
Navy,7,2003-10-25,8,,Delaware,153,L,17,21,-4,11,21,52.4,212,1,1,49,180,3.7,1,2,3,2,15,23,65.2,84,0,44,188,4.3,3,0,1,1,3
Nebraska,34,2003-10-25,8,,Iowa St.,42,W,28,0,28,4,7,57.1,35,0,1,54,282,5.2,3,1,2,4,20,41,48.8,160,0,30,70,2.3,0,1,2,3,0
Nevada,88,2003-10-25,8,,Louisiana Tech,54,L,34,42,-8,18,36,50.0,315,0,1,46,223,4.8,5,1,2,5,23,34,67.6,283,2,42,207,4.9,3,1,0,1,5
New Mexico,89,2003-10-25,8,@,Utah,104,W,47,35,12,9,24,37.5,226,1,1,60,407,6.8,3,1,2,5,18,32,56.3,220,4,27,80,3.0,1,1,0,1,5
New Mexico State,69,2003-10-25,8,@,UL Monroe,130,W,21,14,7,7,12,58.3,108,0,0,71,336,4.7,2,1,1,2,13,26,50.0,113,1,22,35,1.6,0,0,0,0,2
North Carolina,21,2003-10-25,8,@,Clemson,14,L,28,36,-8,19,31,61.3,208,1,3,40,287,7.2,3,1,4,4,18,35,51.4,309,1,37,219,5.9,2,0,0,0,4
NC State,20,2003-10-25,9,@,Duke,15,W,28,21,7,23,31,74.2,369,3,1,23,56,2.4,1,0,1,4,16,31,51.6,160,1,56,214,3.8,1,1,0,1,2
North Texas,57,2003-10-25,8,@,Middle Tennessee,56,W,33,28,5,10,13,76.9,230,2,0,40,138,3.5,1,1,1,4,23,33,69.7,252,1,37,75,2.0,3,1,1,2,4
Northern Illinois,79,2003-10-25,8,@,Bowling Green,73,L,18,34,-16,14,30,46.7,165,2,3,27,62,2.3,0,0,3,2,27,43,62.8,438,3,50,196,3.9,1,0,2,2,4
Northwestern,35,2003-10-25,8,,Wisconsin,40,W,16,7,9,10,23,43.5,176,1,2,52,245,4.7,1,0,2,2,20,36,55.6,193,0,38,135,3.6,1,0,1,1,1
Notre Dame,70,2003-10-25,7,@,Boston College,13,L,25,27,-2,23,39,59.0,350,2,2,34,47,1.4,0,0,2,3,13,25,52.0,199,1,53,147,2.8,2,1,0,1,3
Ohio,80,2003-10-25,8,@,Buffalo,74,L,17,26,-9,11,30,36.7,141,1,1,44,118,2.7,1,3,4,2,4,18,22.2,83,1,62,188,3.0,1,0,1,1,2
Ohio St.,36,2003-10-25,8,@,Indiana,28,W,35,6,29,25,33,75.8,387,2,1,39,216,5.5,3,2,3,5,17,26,65.4,143,1,32,-12,-0.4,0,0,1,1,1
Oklahoma,45,2003-10-25,8,@,Colorado,98,W,34,20,14,19,28,67.9,248,3,0,40,186,4.7,1,3,3,4,24,33,72.7,187,3,25,40,1.6,0,1,1,2,3
Oklahoma St.,46,2003-10-25,8,@,Texas A&M,119,W,38,10,28,16,25,64.0,208,2,0,47,235,5.0,3,1,1,5,13,27,48.1,183,0,39,184,4.7,1,0,1,1,1
Ole Miss,116,2003-10-25,8,,Arkansas,108,W,19,7,12,17,32,53.1,145,1,1,41,130,3.2,0,1,2,1,13,32,40.6,155,0,32,82,2.6,1,1,1,2,1
Oregon,99,2003-10-25,8,,Stanford,101,W,35,0,35,23,27,85.2,265,0,0,40,193,4.8,4,2,2,5,15,34,44.1,225,0,35,101,2.9,0,1,3,4,0
Oregon St.,100,2003-10-25,8,@,Washington St.,106,L,30,36,-6,16,42,38.1,276,1,2,42,15,0.4,0,3,5,2,21,40,52.5,305,3,31,3,0.1,2,2,5,7,5
Penn State,37,2003-10-25,8,@,Iowa,29,L,14,26,-12,14,27,51.9,138,1,0,28,38,1.4,0,1,1,2,13,26,50.0,174,2,51,212,4.2,1,1,2,3,4
Pittsburgh,22,2003-10-25,7,,Syracuse,23,W,34,14,20,21,32,65.6,310,3,1,39,44,1.1,0,1,2,4,7,18,38.9,49,0,39,146,3.7,1,1,2,3,2
Purdue,38,2003-10-25,8,@,Michigan,31,L,3,31,-28,18,37,48.6,184,0,2,29,58,2.0,0,1,3,0,18,33,54.5,240,2,38,105,2.8,1,1,0,1,4
Rice,59,2003-10-25,7,@,Fresno St.,86,L,28,31,-3,1,4,25.0,34,0,0,62,384,6.2,4,1,1,4,23,36,63.9,205,1,34,194,5.7,2,0,1,1,3
Rutgers,39,2003-10-25,8,@,Temple,10,W,30,14,16,31,43,72.1,319,1,1,43,57,1.3,2,2,3,3,20,41,48.8,243,1,19,39,2.1,1,0,2,2,2
San Diego St.,90,2003-10-25,9,,Wyoming,94,W,25,20,5,14,26,53.8,191,1,1,47,206,4.4,1,1,2,2,25,45,55.6,247,2,27,45,1.7,0,0,3,3,2
San Jose St.,91,2003-10-25,7,@,Boise St.,84,L,14,77,-63,27,44,61.4,229,2,0,37,64,1.7,0,3,3,2,19,31,61.3,439,6,34,132,3.9,3,1,0,1,10
SMU,8,2003-10-25,8,@,Tulsa,12,L,16,35,-19,6,16,37.5,51,0,0,58,245,4.2,1,1,1,2,10,17,58.8,177,5,34,167,4.9,0,0,1,1,5
South Carolina,117,2003-10-25,8,,Vanderbilt,120,W,35,24,11,13,21,61.9,161,1,0,45,218,4.8,4,0,0,5,27,36,75.0,319,3,36,137,3.8,0,2,1,3,3
South Florida,9,2003-10-25,7,@,Southern Miss,60,L,6,27,-21,23,52,44.2,288,0,0,31,77,2.5,0,2,2,0,11,24,45.8,182,2,44,155,3.5,1,1,1,2,4
Southern Miss,60,2003-10-25,7,,South Florida,9,W,27,6,21,11,24,45.8,182,2,1,44,155,3.5,1,1,2,4,23,52,44.2,288,0,31,77,2.5,0,2,0,2,0
Stanford,101,2003-10-25,6,@,Oregon,99,L,0,35,-35,15,34,44.1,225,0,3,35,101,2.9,0,1,4,0,23,27,85.2,265,0,40,193,4.8,4,2,0,2,5
Syracuse,23,2003-10-25,7,@,Pittsburgh,22,L,14,34,-20,7,18,38.9,49,0,2,39,146,3.7,1,1,3,2,21,32,65.6,310,3,39,44,1.1,0,1,1,2,4
Temple,10,2003-10-25,8,,Rutgers,39,L,14,30,-16,20,41,48.8,243,1,2,19,39,2.1,1,0,2,2,31,43,72.1,319,1,43,57,1.3,2,2,1,3,3
Tennessee,118,2003-10-25,7,@,Alabama,107,W,51,43,8,23,43,53.5,283,4,0,41,209,5.1,2,3,3,6,21,38,55.3,215,2,61,258,4.2,3,0,1,1,5
Texas,48,2003-10-25,8,@,Baylor,41,W,56,0,56,19,29,65.5,229,2,0,40,248,6.2,5,1,1,8,16,34,47.1,169,0,40,91,2.3,0,2,1,3,0
Texas A&M,119,2003-10-25,8,,Oklahoma St.,46,L,10,38,-28,13,27,48.1,183,0,1,39,184,4.7,1,0,1,1,16,25,64.0,208,2,47,235,5.0,3,1,0,1,5
TCU,47,2003-10-25,8,@,Houston,5,W,62,55,7,17,28,60.7,375,4,0,65,407,6.3,4,1,1,8,17,37,45.9,434,4,37,250,6.8,3,2,1,3,7
Texas Tech,49,2003-10-25,8,@,Missouri,115,L,31,62,-31,45,73,61.6,437,4,4,22,94,4.3,0,1,5,4,13,24,54.2,128,0,55,469,8.5,8,0,0,0,8
Toledo,81,2003-10-25,8,@,Ball St.,72,L,14,38,-24,33,42,78.6,320,2,2,27,120,4.4,0,1,3,2,22,27,81.5,307,3,43,198,4.6,2,0,0,0,5
Troy,129,2003-10-25,8,@,Virginia,24,L,0,24,-24,12,29,41.4,174,0,2,40,140,3.5,0,1,3,0,24,37,64.9,250,1,42,173,4.1,2,0,1,1,3
Tulane,11,2003-10-25,8,,Memphis,6,L,9,41,-32,12,32,37.5,105,1,2,45,192,4.3,0,0,2,1,17,31,54.8,178,2,46,288,6.3,3,2,0,2,6
Tulsa,12,2003-10-25,8,,SMU,8,W,35,16,19,10,17,58.8,177,5,1,34,167,4.9,0,0,1,5,6,16,37.5,51,0,58,245,4.2,1,1,0,1,2
UAB,61,2003-10-25,8,@,Georgia,111,L,13,16,-3,12,21,57.1,97,0,1,37,101,2.7,1,0,1,1,20,33,60.6,221,1,34,116,3.4,0,0,2,2,1
Central Florida,1,2003-10-25,8,,Central Michigan,75,W,31,13,18,26,33,78.8,252,2,3,47,209,4.4,2,0,3,4,10,24,41.7,118,1,41,198,4.8,1,1,1,2,2
UCLA,102,2003-10-25,8,,Arizona St.,96,W,20,13,7,14,28,50.0,190,1,2,41,213,5.2,1,0,2,2,15,31,48.4,132,0,30,121,4.0,1,1,0,1,1
UNLV,92,2003-10-25,8,,BYU,66,L,20,27,-7,14,36,38.9,161,1,1,44,110,2.5,1,1,2,2,31,44,70.5,274,2,37,58,1.6,1,3,2,5,3
USC,103,2003-10-25,8,@,Washington,105,W,43,23,20,19,29,65.5,351,4,0,43,214,5.0,1,1,1,6,22,42,52.4,274,1,32,86,2.7,2,1,1,2,3
Utah,104,2003-10-25,8,,New Mexico,89,L,35,47,-12,18,32,56.3,220,4,0,27,80,3.0,1,1,1,5,9,24,37.5,226,1,60,407,6.8,3,1,1,2,5
Utah St.,93,2003-10-25,8,,Arkansas St.,122,W,49,0,49,15,25,60.0,275,4,1,41,91,2.2,2,1,2,7,11,32,34.4,158,0,39,114,2.9,0,1,6,7,0
UTEP,62,2003-10-25,8,@,Hawaii,87,L,15,31,-16,14,31,45.2,170,0,1,54,244,4.5,1,2,3,1,27,54,50.0,426,3,11,37,3.4,0,0,1,1,3
Vanderbilt,120,2003-10-25,9,@,South Carolina,117,L,24,35,-11,27,36,75.0,319,3,1,36,137,3.8,0,2,3,3,13,21,61.9,161,1,45,218,4.8,4,0,0,0,5
Virginia,24,2003-10-25,8,,Troy,129,W,24,0,24,24,37,64.9,250,1,1,42,173,4.1,2,0,1,3,12,29,41.4,174,0,40,140,3.5,0,1,2,3,0
Wake Forest,26,2003-10-25,8,@,Florida St.,16,L,24,48,-24,8,15,53.3,96,1,0,52,230,4.4,2,1,1,3,25,40,62.5,367,3,41,138,3.4,2,1,1,2,6
Washington,105,2003-10-25,8,,USC,103,L,23,43,-20,22,42,52.4,274,1,1,32,86,2.7,2,1,2,3,19,29,65.5,351,4,43,214,5.0,1,1,0,1,6
Washington St.,106,2003-10-25,8,,Oregon St.,100,W,36,30,6,21,40,52.5,305,3,5,31,3,0.1,2,2,7,5,16,42,38.1,276,1,42,15,0.4,0,3,2,5,2
Western Michigan,82,2003-10-25,8,,Marshall,55,L,21,41,-20,17,30,56.7,155,0,1,29,47,1.6,3,1,2,3,21,27,77.8,326,1,46,239,5.2,4,3,0,3,5
Wisconsin,40,2003-10-25,9,@,Northwestern,35,L,7,16,-9,20,36,55.6,193,0,1,38,135,3.6,1,0,1,1,10,23,43.5,176,1,52,245,4.7,1,0,2,2,2
Wyoming,94,2003-10-25,8,@,San Diego St.,90,L,20,25,-5,25,45,55.6,247,2,3,27,45,1.7,0,0,3,2,14,26,53.8,191,1,47,206,4.4,1,1,1,2,2
Boise St.,84,2003-10-30,9,@,BYU,66,W,50,12,38,12,24,50.0,247,2,1,45,134,3.0,3,0,1,7,21,59,35.6,207,0,35,122,3.5,1,0,4,4,1
BYU,66,2003-10-30,10,,Boise St.,84,L,12,50,-38,21,59,35.6,207,0,4,35,122,3.5,1,0,4,1,12,24,50.0,247,2,45,134,3.0,3,0,1,1,7
North Texas,57,2003-10-30,9,,Troy,129,W,21,0,21,11,15,73.3,127,0,1,46,141,3.1,2,1,2,3,11,31,35.5,124,0,30,87,2.9,0,2,3,5,0
Troy,129,2003-10-30,9,@,North Texas,57,L,0,21,-21,11,31,35.5,124,0,3,30,87,2.9,0,2,5,0,11,15,73.3,127,0,46,141,3.1,2,1,1,2,3
Cincinnati,2,2003-10-31,8,@,South Florida,9,L,17,24,-7,20,36,55.6,212,2,2,49,118,2.4,0,1,3,2,14,31,45.2,100,1,48,168,3.5,2,0,0,0,3
South Florida,9,2003-10-31,8,,Cincinnati,2,W,24,17,7,14,31,45.2,100,1,0,48,168,3.5,2,0,0,3,20,36,55.6,212,2,49,118,2.4,0,1,2,3,2
Air Force,83,2003-11-01,9,,Utah,104,L,43,45,-2,6,15,40.0,74,1,0,70,288,4.1,5,1,1,6,22,32,68.8,297,1,40,162,4.1,5,1,1,2,6
Akron,71,2003-11-01,10,@,Marshall,55,L,24,42,-18,20,38,52.6,250,1,2,29,141,4.9,1,0,2,3,15,25,60.0,199,2,52,374,7.2,4,1,2,3,6
Arizona,95,2003-11-01,9,@,Oregon St.,100,L,23,52,-29,13,31,41.9,142,2,1,36,90,2.5,1,0,1,3,23,40,57.5,333,4,44,93,2.1,3,1,1,2,7
Arizona St.,96,2003-11-01,9,,California,97,L,23,51,-28,17,36,47.2,253,2,2,36,98,2.7,1,2,4,3,17,23,73.9,307,3,45,232,5.2,3,1,0,1,6
Arkansas,108,2003-11-01,8,@,Kentucky,112,W,71,63,8,17,28,60.7,271,3,0,71,334,4.7,5,2,2,9,28,51,54.9,326,2,52,180,3.5,5,1,1,2,8
Arkansas St.,122,2003-11-01,9,@,New Mexico State,69,W,28,24,4,17,29,58.6,206,2,1,42,196,4.7,2,0,1,4,21,33,63.6,314,2,41,178,4.3,1,0,1,1,3
Army,65,2003-11-01,9,@,UAB,61,L,9,24,-15,36,55,65.5,251,1,0,28,55,2.0,0,1,1,1,5,16,31.3,181,1,39,156,4.0,1,3,0,3,3
Auburn,109,2003-11-01,9,,UL Monroe,130,W,73,7,66,16,21,76.2,240,2,1,43,241,5.6,6,0,1,10,10,25,40.0,128,1,32,23,0.7,0,1,3,4,1
Ball St.,72,2003-11-01,9,@,Northern Illinois,79,L,23,48,-25,24,40,60.0,240,2,3,34,199,5.9,1,2,5,3,14,19,73.7,185,2,57,252,4.4,5,1,0,1,7
Baylor,41,2003-11-01,9,@,Kansas St.,44,L,10,38,-28,11,24,45.8,161,0,1,43,52,1.2,0,0,1,1,14,24,58.3,242,3,46,234,5.1,2,2,0,2,5
Boston College,13,2003-11-01,9,,Pittsburgh,22,L,13,24,-11,12,29,41.4,186,0,0,38,149,3.9,1,0,0,1,25,38,65.8,364,2,45,124,2.8,1,0,1,1,3
Buffalo,74,2003-11-01,10,@,Toledo,81,L,29,56,-27,23,37,62.2,254,0,1,45,140,3.1,2,0,1,2,26,32,81.3,467,6,37,218,5.9,2,0,1,1,8
California,97,2003-11-01,10,@,Arizona St.,96,W,51,23,28,17,23,73.9,307,3,0,45,232,5.2,3,1,1,6,17,36,47.2,253,2,36,98,2.7,1,2,2,4,3
Central Michigan,75,2003-11-01,9,,Eastern Michigan,76,W,38,10,28,18,24,75.0,185,2,0,47,227,4.8,3,0,0,5,13,29,44.8,129,0,39,124,3.2,1,0,0,0,1
Clemson,14,2003-11-01,9,@,Wake Forest,26,L,17,45,-28,35,57,61.4,343,2,1,24,62,2.6,0,2,3,2,6,8,75.0,85,0,60,321,5.4,4,1,0,1,6
Colorado,98,2003-11-01,9,@,Texas Tech,49,L,21,26,-5,18,33,54.5,213,2,3,41,81,2.0,1,0,3,3,30,51,58.8,399,1,23,91,4.0,1,1,5,6,3
Colorado St.,85,2003-11-01,9,@,Wyoming,94,L,28,35,-7,17,29,58.6,205,1,0,46,304,6.6,3,2,2,4,23,36,63.9,337,2,30,129,4.3,3,0,1,1,5
Connecticut,3,2003-11-01,10,,Western Michigan,82,W,41,27,14,25,37,67.6,343,2,1,41,225,5.5,4,1,2,6,29,41,70.7,391,3,30,53,1.8,0,1,0,1,3
Duke,15,2003-11-01,9,@,Tennessee,118,L,6,23,-17,12,21,57.1,119,0,0,48,180,3.8,0,1,1,0,16,27,59.3,208,1,31,147,4.7,1,0,0,0,2
East Carolina,4,2003-11-01,9,@,Memphis,6,L,24,41,-17,16,32,50.0,168,1,1,39,55,1.4,1,2,3,3,18,33,54.5,284,4,46,225,4.9,1,2,0,2,5
Eastern Michigan,76,2003-11-01,9,@,Central Michigan,75,L,10,38,-28,13,29,44.8,129,0,0,39,124,3.2,1,0,0,1,18,24,75.0,185,2,47,227,4.8,3,0,0,0,5
Florida,110,2003-11-01,9,N,Georgia,111,W,16,13,3,13,23,56.5,235,1,0,34,89,2.6,0,0,0,1,18,33,54.5,188,0,48,202,4.2,1,0,1,1,1
Florida St.,16,2003-11-01,9,@,Notre Dame,70,W,37,0,37,17,31,54.8,327,3,3,37,98,2.6,0,0,3,4,20,52,38.5,175,0,30,146,4.9,0,0,3,3,0
Fresno St.,86,2003-11-01,9,@,SMU,8,W,20,11,9,13,33,39.4,86,1,2,42,159,3.8,1,0,2,2,6,16,37.5,93,0,53,180,3.4,1,3,0,3,1
Georgia,111,2003-11-01,9,N,Florida,110,L,13,16,-3,18,33,54.5,188,0,1,48,202,4.2,1,0,1,1,13,23,56.5,235,1,34,89,2.6,0,0,0,0,1
Hawaii,87,2003-11-01,9,@,San Jose St.,91,W,13,10,3,28,46,60.9,332,1,2,17,79,4.6,1,0,2,2,23,42,54.8,223,1,39,103,2.6,0,0,0,0,1
Illinois,27,2003-11-01,10,@,Iowa,29,L,10,41,-31,16,32,50.0,206,1,0,26,59,2.3,0,2,2,1,16,25,64.0,261,2,50,244,4.9,2,1,0,1,5
Indiana,28,2003-11-01,9,@,Minnesota,33,L,7,55,-48,12,30,40.0,152,0,0,40,111,2.8,1,1,1,1,11,15,73.3,92,1,62,435,7.0,6,0,0,0,8
Iowa,29,2003-11-01,9,,Illinois,27,W,41,10,31,16,25,64.0,261,2,0,50,244,4.9,2,1,1,5,16,32,50.0,206,1,26,59,2.3,0,2,0,2,1
Kansas,43,2003-11-01,9,@,Texas A&M,119,L,33,45,-12,26,38,68.4,328,4,1,34,153,4.5,1,2,3,5,15,23,65.2,294,1,54,253,4.7,4,0,1,1,6
Kansas St.,44,2003-11-01,10,,Baylor,41,W,38,10,28,14,24,58.3,242,3,0,46,234,5.1,2,2,2,5,11,24,45.8,161,0,43,52,1.2,0,0,1,1,1
Kentucky,112,2003-11-01,9,,Arkansas,108,L,63,71,-8,28,51,54.9,326,2,1,52,180,3.5,5,1,2,8,17,28,60.7,271,3,71,334,4.7,5,2,0,2,9
Louisiana,126,2003-11-01,10,@,Southern Miss,60,L,3,48,-45,14,23,60.9,106,0,1,33,94,2.8,0,0,1,0,18,29,62.1,286,4,46,264,5.7,2,1,1,2,6
Louisiana Tech,54,2003-11-01,9,@,LSU,113,L,10,49,-39,16,39,41.0,220,1,2,25,121,4.8,0,0,2,1,25,31,80.6,372,4,41,281,6.9,2,1,0,1,7
UL Monroe,130,2003-11-01,9,@,Auburn,109,L,7,73,-66,10,25,40.0,128,1,3,32,23,0.7,0,1,4,1,16,21,76.2,240,2,43,241,5.6,6,0,1,1,10
LSU,113,2003-11-01,9,,Louisiana Tech,54,W,49,10,39,25,31,80.6,372,4,0,41,281,6.9,2,1,1,7,16,39,41.0,220,1,25,121,4.8,0,0,2,2,1
Marshall,55,2003-11-01,9,,Akron,71,W,42,24,18,15,25,60.0,199,2,2,52,374,7.2,4,1,3,6,20,38,52.6,250,1,29,141,4.9,1,0,2,2,3
Maryland,30,2003-11-01,9,,North Carolina,21,W,59,21,38,16,27,59.3,360,4,0,50,252,5.0,3,0,0,7,21,32,65.6,277,1,25,108,4.3,1,2,1,3,3
Memphis,6,2003-11-01,9,,East Carolina,4,W,41,24,17,18,33,54.5,284,4,0,46,225,4.9,1,2,2,5,16,32,50.0,168,1,39,55,1.4,1,2,1,3,3
Miami (FL),19,2003-11-01,8,@,Virginia Tech,25,L,7,31,-24,29,47,61.7,261,1,3,38,116,3.1,0,1,4,1,2,8,25.0,44,1,41,175,4.3,1,1,1,2,4
Michigan,31,2003-11-01,10,@,Michigan St.,32,W,27,20,7,17,31,54.8,223,3,1,55,216,3.9,1,1,2,4,21,41,51.2,254,1,16,36,2.3,0,0,1,1,2
Michigan St.,32,2003-11-01,9,,Michigan,31,L,20,27,-7,21,41,51.2,254,1,1,16,36,2.3,0,0,1,2,17,31,54.8,223,3,55,216,3.9,1,1,1,2,4
Middle Tennessee,56,2003-11-01,9,@,Utah St.,93,L,20,41,-21,22,45,48.9,196,2,2,29,93,3.2,1,1,3,3,22,35,62.9,301,3,39,194,5.0,2,1,0,1,6
Minnesota,33,2003-11-01,10,,Indiana,28,W,55,7,48,11,15,73.3,92,1,0,62,435,7.0,6,0,0,8,12,30,40.0,152,0,40,111,2.8,1,1,0,1,1
Navy,7,2003-11-01,9,,Tulane,11,W,35,17,18,2,7,28.6,57,0,1,58,357,6.2,5,3,4,5,27,40,67.5,214,2,35,145,4.1,0,1,2,3,2
Nebraska,34,2003-11-01,9,@,Texas,48,L,7,31,-24,5,15,33.3,122,1,1,40,53,1.3,0,0,1,1,13,27,48.1,131,0,51,353,6.9,4,0,3,3,4
Nevada,88,2003-11-01,9,@,Rice,59,L,42,52,-10,18,34,52.9,221,3,1,53,316,6.0,3,1,2,6,8,10,80.0,145,2,53,387,7.3,3,0,0,0,7
New Mexico,89,2003-11-01,9,,UNLV,92,L,35,37,-2,24,39,61.5,429,3,3,31,149,4.8,2,3,6,5,15,24,62.5,155,2,49,74,1.5,0,1,0,1,4
New Mexico State,69,2003-11-01,9,,Arkansas St.,122,L,24,28,-4,21,33,63.6,314,2,1,41,178,4.3,1,0,1,3,17,29,58.6,206,2,42,196,4.7,2,0,1,1,4
North Carolina,21,2003-11-01,9,@,Maryland,30,L,21,59,-38,21,32,65.6,277,1,1,25,108,4.3,1,2,3,3,16,27,59.3,360,4,50,252,5.0,3,0,0,0,7
NC State,20,2003-11-01,10,,Virginia,24,W,51,37,14,29,35,82.9,410,4,0,25,143,5.7,1,2,2,7,41,55,74.5,393,4,23,50,2.2,0,1,1,2,4
Northern Illinois,79,2003-11-01,9,,Ball St.,72,W,48,23,25,14,19,73.7,185,2,0,57,252,4.4,5,1,1,7,24,40,60.0,240,2,34,199,5.9,1,2,3,5,3
Northwestern,35,2003-11-01,9,@,Purdue,38,L,14,34,-20,14,24,58.3,165,0,0,51,161,3.2,2,4,4,2,14,24,58.3,212,0,48,178,3.7,4,0,0,0,4
Notre Dame,70,2003-11-01,8,,Florida St.,16,L,0,37,-37,20,52,38.5,175,0,3,30,146,4.9,0,0,3,0,17,31,54.8,327,3,37,98,2.6,0,0,3,3,4
Ohio St.,36,2003-11-01,9,@,Penn State,37,W,21,20,1,17,29,58.6,148,2,1,39,153,3.9,1,0,1,3,27,42,64.3,253,1,27,33,1.2,0,0,1,1,2
Oklahoma,45,2003-11-01,9,,Oklahoma St.,46,W,52,9,43,13,29,44.8,225,4,2,50,221,4.4,3,0,2,7,9,24,37.5,62,0,37,99,2.7,0,2,1,3,1
Oklahoma St.,46,2003-11-01,9,@,Oklahoma,45,L,9,52,-43,9,24,37.5,62,0,1,37,99,2.7,0,2,3,1,13,29,44.8,225,4,50,221,4.4,3,0,2,2,7
Ole Miss,116,2003-11-01,9,,South Carolina,117,W,43,40,3,30,42,71.4,391,3,1,43,147,3.4,3,1,2,6,14,32,43.8,298,4,28,118,4.2,2,0,0,0,6
Oregon,99,2003-11-01,9,@,Washington,105,L,10,42,-32,16,29,55.2,246,1,1,34,73,2.1,0,2,3,1,16,32,50.0,214,2,41,261,6.4,3,0,0,0,6
Oregon St.,100,2003-11-01,9,,Arizona,95,W,52,23,29,23,40,57.5,333,4,1,44,93,2.1,3,1,2,7,13,31,41.9,142,2,36,90,2.5,1,0,1,1,3
Penn State,37,2003-11-01,9,,Ohio St.,36,L,20,21,-1,27,42,64.3,253,1,1,27,33,1.2,0,0,1,2,17,29,58.6,148,2,39,153,3.9,1,0,1,1,3
Pittsburgh,22,2003-11-01,8,@,Boston College,13,W,24,13,11,25,38,65.8,364,2,1,45,124,2.8,1,0,1,3,12,29,41.4,186,0,38,149,3.9,1,0,0,0,1
Purdue,38,2003-11-01,9,,Northwestern,35,W,34,14,20,14,24,58.3,212,0,0,48,178,3.7,4,0,0,4,14,24,58.3,165,0,51,161,3.2,2,4,0,4,2
Rice,59,2003-11-01,8,,Nevada,88,W,52,42,10,8,10,80.0,145,2,0,53,387,7.3,3,0,0,7,18,34,52.9,221,3,53,316,6.0,3,1,1,2,6
San Jose St.,91,2003-11-01,8,,Hawaii,87,L,10,13,-3,23,42,54.8,223,1,0,39,103,2.6,0,0,0,1,28,46,60.9,332,1,17,79,4.6,1,0,2,2,2
SMU,8,2003-11-01,9,,Fresno St.,86,L,11,20,-9,6,16,37.5,93,0,0,53,180,3.4,1,3,3,1,13,33,39.4,86,1,42,159,3.8,1,0,2,2,2
South Carolina,117,2003-11-01,9,@,Ole Miss,116,L,40,43,-3,14,32,43.8,298,4,0,28,118,4.2,2,0,0,6,30,42,71.4,391,3,43,147,3.4,3,1,1,2,6
Southern Miss,60,2003-11-01,8,,Louisiana,126,W,48,3,45,18,29,62.1,286,4,1,46,264,5.7,2,1,2,6,14,23,60.9,106,0,33,94,2.8,0,0,1,1,0
Stanford,101,2003-11-01,7,,UCLA,102,W,21,14,7,12,20,60.0,91,1,1,41,115,2.8,1,0,1,3,24,43,55.8,239,0,36,48,1.3,2,2,1,3,2
Tennessee,118,2003-11-01,8,,Duke,15,W,23,6,17,16,27,59.3,208,1,0,31,147,4.7,1,0,0,2,12,21,57.1,119,0,48,180,3.8,0,1,0,1,0
Texas,48,2003-11-01,9,,Nebraska,34,W,31,7,24,13,27,48.1,131,0,3,51,353,6.9,4,0,3,4,5,15,33.3,122,1,40,53,1.3,0,0,1,1,1
Texas A&M,119,2003-11-01,9,,Kansas,43,W,45,33,12,15,23,65.2,294,1,1,54,253,4.7,4,0,1,6,26,38,68.4,328,4,34,153,4.5,1,2,1,3,5
Texas Tech,49,2003-11-01,9,,Colorado,98,W,26,21,5,30,51,58.8,399,1,5,23,91,4.0,1,1,6,3,18,33,54.5,213,2,41,81,2.0,1,0,3,3,3
Toledo,81,2003-11-01,9,,Buffalo,74,W,56,29,27,26,32,81.3,467,6,1,37,218,5.9,2,0,1,8,23,37,62.2,254,0,45,140,3.1,2,0,1,1,2
Tulane,11,2003-11-01,9,@,Navy,7,L,17,35,-18,27,40,67.5,214,2,2,35,145,4.1,0,1,3,2,2,7,28.6,57,0,58,357,6.2,5,3,1,4,5
