School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Duke,15,2004-10-30,8,@,Wake Forest,26,L,22,24,-2,28,45,62.2,300,2,0,32,123,3.8,0,2,2,2,12,24,50.0,128,1,50,272,5.4,2,1,2,3,3
East Carolina,4,2004-10-30,7,,Army,65,W,38,28,10,26,36,72.2,285,3,0,47,177,3.8,2,0,0,5,17,30,56.7,230,1,31,195,6.3,2,1,2,3,4
Eastern Michigan,76,2004-10-30,8,@,Bowling Green,73,L,20,41,-21,25,52,48.1,388,1,1,27,45,1.7,1,2,3,2,30,44,68.2,333,3,39,168,4.3,1,0,0,0,5
Florida,110,2004-10-30,8,N,Georgia,111,L,24,31,-7,22,35,62.9,247,2,0,35,211,6.0,1,0,0,3,15,23,65.2,255,3,38,150,3.9,1,1,0,1,4
Florida A&M,175,2004-10-30,9,,Florida Atlantic,52,L,8,38,-30,24,46,52.2,239,1,2,30,103,3.4,0,1,3,1,15,33,45.5,315,3,42,276,6.6,2,0,1,1,5
Florida Atlantic,52,2004-10-30,7,@,Florida A&M,175,W,38,8,30,15,33,45.5,315,3,1,42,276,6.6,2,0,1,5,24,46,52.2,239,1,30,103,3.4,0,1,2,3,1
Florida Intl,53,2004-10-30,6,@,New Mexico State,69,L,31,56,-25,15,27,55.6,180,0,4,33,318,9.6,4,0,4,4,29,37,78.4,429,4,39,217,5.6,1,0,1,1,7
Florida St.,16,2004-10-30,8,@,Maryland,30,L,17,20,-3,22,51,43.1,304,1,2,23,50,2.2,0,0,2,2,21,40,52.5,333,1,38,54,1.4,1,1,1,2,2
Fresno St.,86,2004-10-30,7,,SMU,8,W,42,0,42,15,23,65.2,196,3,0,41,269,6.6,3,0,0,6,16,29,55.2,235,0,39,121,3.1,0,2,2,4,0
Georgia,111,2004-10-30,8,N,Florida,110,W,31,24,7,15,23,65.2,255,3,0,38,150,3.9,1,1,1,4,22,35,62.9,247,2,35,211,6.0,1,0,0,0,3
Houston,5,2004-10-30,8,,Tulane,11,W,24,3,21,14,24,58.3,267,0,1,45,183,4.1,2,0,1,3,19,37,51.4,185,0,30,65,2.2,0,1,2,3,0
Idaho,133,2004-10-30,9,@,Troy,129,L,7,47,-40,18,42,42.9,261,1,5,37,81,2.2,0,2,7,1,3,15,20.0,48,0,48,280,5.8,3,0,1,1,6
Illinois,27,2004-10-30,9,,Iowa,29,L,13,23,-10,22,42,52.4,210,2,1,25,58,2.3,0,1,2,2,24,34,70.6,243,2,36,76,2.1,1,0,1,1,3
Indiana,28,2004-10-30,8,,Minnesota,33,W,30,21,9,13,26,50.0,161,2,0,51,238,4.7,1,0,0,4,11,30,36.7,182,2,41,169,4.1,1,0,1,1,3
Iowa,29,2004-10-30,8,@,Illinois,27,W,23,13,10,24,34,70.6,243,2,1,36,76,2.1,1,0,1,3,22,42,52.4,210,2,25,58,2.3,0,1,1,2,2
Iowa St.,42,2004-10-30,8,,Kansas,43,W,13,7,6,9,19,47.4,51,0,1,54,141,2.6,0,0,1,1,14,31,45.2,128,1,34,80,2.4,0,1,3,4,1
Kansas,43,2004-10-30,8,@,Iowa St.,42,L,7,13,-6,14,31,45.2,128,1,3,34,80,2.4,0,1,4,1,9,19,47.4,51,0,54,141,2.6,0,0,1,1,1
Kansas St.,44,2004-10-30,8,,Texas Tech,49,L,25,35,-10,26,42,61.9,248,0,1,34,167,4.9,3,0,1,3,27,39,69.2,326,2,29,91,3.1,2,0,0,0,5
Kent State,77,2004-10-30,8,,Ohio,80,W,42,16,26,18,26,69.2,150,1,0,43,278,6.5,5,0,0,6,15,28,53.6,218,1,39,129,3.3,1,0,3,3,2
Kentucky,112,2004-10-30,8,@,Mississippi St.,114,L,7,22,-15,17,33,51.5,167,0,1,35,84,2.4,1,0,1,1,7,18,38.9,79,0,49,340,6.9,1,1,2,3,2
UL Monroe,130,2004-10-30,8,@,North Texas,57,L,30,45,-15,23,45,51.1,233,1,2,46,224,4.9,3,1,3,4,8,13,61.5,145,2,49,206,4.2,3,2,0,2,6
LSU,113,2004-10-30,8,,Vanderbilt,120,W,24,7,17,6,11,54.5,102,1,0,44,273,6.2,1,2,2,3,17,29,58.6,186,0,39,103,2.6,1,2,0,2,1
Marshall,55,2004-10-30,8,,Central Florida,1,W,20,3,17,19,35,54.3,155,1,1,42,173,4.1,0,0,1,2,7,14,50.0,55,0,35,49,1.4,0,1,1,2,0
Maryland,30,2004-10-30,8,,Florida St.,16,W,20,17,3,21,40,52.5,333,1,1,38,54,1.4,1,1,2,2,22,51,43.1,304,1,23,50,2.2,0,0,2,2,2
Miami (FL),19,2004-10-30,7,@,North Carolina,21,L,28,31,-3,20,35,57.1,338,2,0,23,77,3.3,2,0,0,4,21,29,72.4,266,2,50,279,5.6,2,0,1,1,4
Michigan,31,2004-10-30,9,,Michigan St.,32,W,45,37,8,24,35,68.6,273,4,0,44,223,5.1,1,1,1,5,18,26,69.2,167,0,57,368,6.5,4,0,0,0,4
Michigan St.,32,2004-10-30,8,@,Michigan,31,L,37,45,-8,18,26,69.2,167,0,0,57,368,6.5,4,0,0,4,24,35,68.6,273,4,44,223,5.1,1,1,0,1,5
Middle Tennessee,56,2004-10-30,8,,Utah St.,93,W,21,0,21,22,32,68.8,317,2,0,35,86,2.5,1,1,1,3,18,27,66.7,126,0,26,30,1.2,0,0,0,0,0
Minnesota,33,2004-10-30,9,@,Indiana,28,L,21,30,-9,11,30,36.7,182,2,1,41,169,4.1,1,0,1,3,13,26,50.0,161,2,51,238,4.7,1,0,0,0,4
Mississippi St.,114,2004-10-30,8,,Kentucky,112,W,22,7,15,7,18,38.9,79,0,2,49,340,6.9,1,1,3,2,17,33,51.5,167,0,35,84,2.4,1,0,1,1,1
Missouri,115,2004-10-30,8,@,Nebraska,34,L,3,24,-21,24,56,42.9,277,0,1,35,51,1.5,0,1,2,0,4,17,23.5,26,0,41,209,5.1,2,0,0,0,3
Navy,7,2004-10-30,8,,Delaware,153,W,34,20,14,8,11,72.7,95,1,0,60,346,5.8,4,1,1,5,30,50,60.0,255,1,18,59,3.3,0,1,0,1,2
Nebraska,34,2004-10-30,8,,Missouri,115,W,24,3,21,4,17,23.5,26,0,0,41,209,5.1,2,0,0,3,24,56,42.9,277,0,35,51,1.5,0,1,1,2,0
New Mexico,89,2004-10-30,9,@,Colorado St.,85,W,26,17,9,7,17,41.2,110,1,0,45,181,4.0,1,0,0,2,20,37,54.1,285,2,34,35,1.0,0,2,1,3,2
New Mexico State,69,2004-10-30,8,,Florida Intl,53,W,56,31,25,29,37,78.4,429,4,1,39,217,5.6,1,0,1,7,15,27,55.6,180,0,33,318,9.6,4,0,4,4,4
North Carolina,21,2004-10-30,8,,Miami (FL),19,W,31,28,3,21,29,72.4,266,2,1,50,279,5.6,2,0,1,4,20,35,57.1,338,2,23,77,3.3,2,0,0,0,4
NC State,20,2004-10-30,8,@,Clemson,14,L,20,26,-6,24,45,53.3,255,1,5,35,126,3.6,1,1,6,2,15,34,44.1,185,1,34,82,2.4,0,1,0,1,2
North Texas,57,2004-10-30,8,,UL Monroe,130,W,45,30,15,8,13,61.5,145,2,0,49,206,4.2,3,2,2,6,23,45,51.1,233,1,46,224,4.9,3,1,2,3,4
Northern Illinois,79,2004-10-30,9,@,Ball St.,72,W,38,31,7,7,18,38.9,142,1,0,53,373,7.0,4,0,0,5,31,48,64.6,244,2,44,154,3.5,1,0,0,0,4
Northwestern,35,2004-10-30,8,,Purdue,38,W,13,10,3,11,30,36.7,148,0,0,33,130,3.9,2,0,0,2,20,42,47.6,210,1,41,122,3.0,0,1,1,2,1
Ohio,80,2004-10-30,9,@,Kent State,77,L,16,42,-26,15,28,53.6,218,1,3,39,129,3.3,1,0,3,2,18,26,69.2,150,1,43,278,6.5,5,0,0,0,6
Ohio St.,36,2004-10-30,8,,Penn State,37,W,21,10,11,6,8,75.0,59,0,0,44,143,3.3,1,2,2,3,7,22,31.8,69,0,50,177,3.5,1,0,2,2,1
Oklahoma,45,2004-10-30,8,@,Oklahoma St.,46,W,38,35,3,14,26,53.8,221,3,0,45,267,5.9,1,2,2,5,8,20,40.0,207,1,41,150,3.7,3,0,0,0,5
Oklahoma St.,46,2004-10-30,8,,Oklahoma,45,L,35,38,-3,8,20,40.0,207,1,0,41,150,3.7,3,0,0,5,14,26,53.8,221,3,45,267,5.9,1,2,0,2,5
Ole Miss,116,2004-10-30,8,,Auburn,109,L,14,35,-21,18,30,60.0,286,2,1,42,147,3.5,0,1,2,2,11,22,50.0,234,1,39,205,5.3,4,1,1,2,5
Oregon,99,2004-10-30,8,,Washington,105,W,31,6,25,21,35,60.0,134,2,1,41,158,3.9,1,1,2,4,14,36,38.9,211,0,30,45,1.5,0,3,4,7,0
Oregon St.,100,2004-10-30,8,@,Arizona,95,W,28,14,14,17,31,54.8,249,2,0,37,61,1.6,2,1,1,4,19,38,50.0,235,1,34,96,2.8,1,2,2,4,2
Penn State,37,2004-10-30,8,@,Ohio St.,36,L,10,21,-11,7,22,31.8,69,0,2,50,177,3.5,1,0,2,1,6,8,75.0,59,0,44,143,3.3,1,2,0,2,3
Purdue,38,2004-10-30,8,@,Northwestern,35,L,10,13,-3,20,42,47.6,210,1,1,41,122,3.0,0,1,2,1,11,30,36.7,148,0,33,130,3.9,2,0,0,0,2
Rice,59,2004-10-30,8,@,Tulsa,12,L,22,39,-17,9,19,47.4,139,0,1,49,220,4.5,2,0,1,2,12,17,70.6,211,1,47,210,4.5,3,1,1,2,5
Rutgers,39,2004-10-30,8,,West Virginia,50,L,30,35,-5,35,46,76.1,324,3,2,39,87,2.2,1,2,4,4,9,14,64.3,165,2,54,267,4.9,3,0,0,0,5
San Diego St.,90,2004-10-30,8,,Utah,104,L,28,51,-23,21,43,48.8,252,2,2,33,162,4.9,1,0,2,4,25,36,69.4,375,5,44,173,3.9,1,1,0,1,6
San Jose St.,91,2004-10-30,7,,UTEP,62,L,20,38,-18,15,29,51.7,173,0,2,49,132,2.7,3,3,5,3,17,23,73.9,228,2,31,144,4.6,2,0,1,1,5
SMU,8,2004-10-30,8,@,Fresno St.,86,L,0,42,-42,16,29,55.2,235,0,2,39,121,3.1,0,2,4,0,15,23,65.2,196,3,41,269,6.6,3,0,0,0,6
South Carolina,117,2004-10-30,8,,Tennessee,118,L,29,43,-14,34,49,69.4,341,2,3,37,226,6.1,1,0,3,3,11,20,55.0,166,3,36,246,6.8,2,0,1,1,6
Stanford,101,2004-10-30,8,@,UCLA,102,L,0,21,-21,24,46,52.2,224,0,3,33,83,2.5,0,0,3,0,17,28,60.7,177,1,36,246,6.8,1,1,1,2,3
Syracuse,23,2004-10-30,8,,Connecticut,3,W,42,30,12,11,19,57.9,125,2,0,37,281,7.6,3,0,0,6,39,51,76.5,445,3,35,121,3.5,1,3,2,5,4
Tennessee,118,2004-10-30,8,@,South Carolina,117,W,43,29,14,11,20,55.0,166,3,1,36,246,6.8,2,0,1,6,34,49,69.4,341,2,37,226,6.1,1,0,3,3,3
Texas,48,2004-10-30,8,@,Colorado,98,W,31,7,24,8,15,53.3,71,0,2,66,326,4.9,4,0,2,4,21,37,56.8,218,0,18,3,0.2,0,1,2,3,1
Texas A&M,119,2004-10-30,8,@,Baylor,41,L,34,35,-1,21,32,65.6,291,3,1,42,170,4.0,1,2,3,4,32,50,64.0,262,4,24,77,3.2,0,1,0,1,4
TCU,47,2004-10-30,8,@,Cincinnati,2,L,10,21,-11,15,33,45.5,221,1,1,35,146,4.2,0,0,1,1,13,26,50.0,155,1,48,255,5.3,2,0,0,0,3
Texas Tech,49,2004-10-30,8,@,Kansas St.,44,W,35,25,10,27,39,69.2,326,2,0,29,91,3.1,2,0,0,5,26,42,61.9,248,0,34,167,4.9,3,0,1,1,3
Troy,129,2004-10-30,8,,Idaho,133,W,47,7,40,3,15,20.0,48,0,1,48,280,5.8,3,0,1,6,18,42,42.9,261,1,37,81,2.2,0,2,5,7,1
Tulane,11,2004-10-30,7,@,Houston,5,L,3,24,-21,19,37,51.4,185,0,2,30,65,2.2,0,1,3,0,14,24,58.3,267,0,45,183,4.1,2,0,1,1,3
Tulsa,12,2004-10-30,8,,Rice,59,W,39,22,17,12,17,70.6,211,1,1,47,210,4.5,3,1,2,5,9,19,47.4,139,0,49,220,4.5,2,0,1,1,2
Central Florida,1,2004-10-30,8,@,Marshall,55,L,3,20,-17,7,14,50.0,55,0,1,35,49,1.4,0,1,2,0,19,35,54.3,155,1,42,173,4.1,0,0,1,1,2
UCLA,102,2004-10-30,8,,Stanford,101,W,21,0,21,17,28,60.7,177,1,1,36,246,6.8,1,1,2,3,24,46,52.2,224,0,33,83,2.5,0,0,3,3,0
USC,103,2004-10-30,8,@,Washington St.,106,W,42,12,30,23,30,76.7,235,2,1,54,186,3.4,3,2,3,6,17,40,42.5,165,1,25,-9,-0.4,0,3,1,4,2
Utah,104,2004-10-30,8,@,San Diego St.,90,W,51,28,23,25,36,69.4,375,5,0,44,173,3.9,1,1,1,6,21,43,48.8,252,2,33,162,4.9,1,0,2,2,4
Utah St.,93,2004-10-30,8,@,Middle Tennessee,56,L,0,21,-21,18,27,66.7,126,0,0,26,30,1.2,0,0,0,0,22,32,68.8,317,2,35,86,2.5,1,1,0,1,3
UTEP,62,2004-10-30,8,@,San Jose St.,91,W,38,20,18,17,23,73.9,228,2,1,31,144,4.6,2,0,1,5,15,29,51.7,173,0,49,132,2.7,3,3,2,5,3
Vanderbilt,120,2004-10-30,8,@,LSU,113,L,7,24,-17,17,29,58.6,186,0,0,39,103,2.6,1,2,2,1,6,11,54.5,102,1,44,273,6.2,1,2,0,2,3
Wake Forest,26,2004-10-30,8,,Duke,15,W,24,22,2,12,24,50.0,128,1,2,50,272,5.4,2,1,3,3,28,45,62.2,300,2,32,123,3.8,0,2,0,2,2
Washington,105,2004-10-30,8,@,Oregon,99,L,6,31,-25,14,36,38.9,211,0,4,30,45,1.5,0,3,7,0,21,35,60.0,134,2,41,158,3.9,1,1,1,2,4
Washington St.,106,2004-10-30,8,,USC,103,L,12,42,-30,17,40,42.5,165,1,1,25,-9,-0.4,0,3,4,2,23,30,76.7,235,2,54,186,3.4,3,2,1,3,6
West Virginia,50,2004-10-30,8,@,Rutgers,39,W,35,30,5,9,14,64.3,165,2,0,54,267,4.9,3,0,0,5,35,46,76.1,324,3,39,87,2.2,1,2,2,4,4
Western Michigan,82,2004-10-30,8,@,Central Michigan,75,L,21,24,-3,19,31,61.3,256,2,1,42,125,3.0,1,2,3,3,21,39,53.8,205,1,40,166,4.2,2,0,1,1,3
Wyoming,94,2004-10-30,8,,Air Force,83,W,43,26,17,20,29,69.0,268,2,0,59,291,4.9,3,0,0,5,10,21,47.6,189,1,48,231,4.8,3,1,1,2,4
Miami (OH),78,2004-11-02,9,,Toledo,81,W,23,16,7,24,41,58.5,295,0,0,40,76,1.9,2,1,1,2,23,36,63.9,203,1,36,177,4.9,1,3,1,4,2
Toledo,81,2004-11-02,9,@,Miami (OH),78,L,16,23,-7,23,36,63.9,203,1,1,36,177,4.9,1,3,4,2,24,41,58.5,295,0,40,76,1.9,2,1,0,1,2
South Florida,9,2004-11-03,7,@,UAB,61,W,45,20,25,7,15,46.7,186,2,0,48,318,6.6,3,0,0,6,20,39,51.3,232,0,38,110,2.9,3,1,1,2,3
UAB,61,2004-11-03,8,,South Florida,9,L,20,45,-25,20,39,51.3,232,0,1,38,110,2.9,3,1,2,3,7,15,46.7,186,2,48,318,6.6,3,0,0,0,6
Louisville,18,2004-11-04,7,@,Memphis,6,W,56,49,7,24,34,70.6,321,3,0,48,278,5.8,4,2,2,8,24,46,52.2,361,4,39,242,6.2,2,1,1,2,6
Memphis,6,2004-11-04,8,,Louisville,18,L,49,56,-7,24,46,52.2,361,4,1,39,242,6.2,2,1,2,6,24,34,70.6,321,3,48,278,5.8,4,2,0,2,8
Akron,71,2004-11-05,9,,Marshall,55,W,31,28,3,28,45,62.2,322,3,2,33,82,2.5,1,0,2,4,37,53,69.8,439,3,27,115,4.3,1,2,1,3,4
Louisiana,126,2004-11-05,9,,North Texas,57,L,17,27,-10,24,36,66.7,169,1,1,28,78,2.8,1,2,3,2,9,15,60.0,104,0,47,210,4.5,3,0,1,1,3
Marshall,55,2004-11-05,9,@,Akron,71,L,28,31,-3,37,53,69.8,439,3,1,27,115,4.3,1,2,3,4,28,45,62.2,322,3,33,82,2.5,1,0,2,2,4
North Texas,57,2004-11-05,9,@,Louisiana,126,W,27,17,10,9,15,60.0,104,0,1,47,210,4.5,3,0,1,3,24,36,66.7,169,1,28,78,2.8,1,2,1,3,2
Air Force,83,2004-11-06,9,@,Army,65,W,31,22,9,7,8,87.5,84,0,0,66,345,5.2,4,0,0,4,20,38,52.6,192,1,36,243,6.8,2,1,1,2,3
Alabama,107,2004-11-06,9,,Mississippi St.,114,W,30,14,16,9,15,60.0,119,1,2,47,260,5.5,2,1,3,3,7,20,35.0,114,1,41,126,3.1,1,1,0,1,2
Arizona,95,2004-11-06,9,@,Washington,105,W,23,13,10,11,25,44.0,164,0,0,38,87,2.3,2,3,3,3,16,47,34.0,197,0,39,100,2.6,1,2,2,4,1
Arizona St.,96,2004-11-06,9,,Stanford,101,W,34,31,3,28,43,65.1,415,4,1,46,168,3.7,0,3,4,4,16,35,45.7,246,2,36,37,1.0,2,1,4,5,4
Arkansas,108,2004-11-06,8,@,South Carolina,117,L,32,35,-3,12,24,50.0,138,1,2,45,247,5.5,2,1,3,4,16,24,66.7,159,1,41,211,5.1,3,0,1,1,5
Arkansas St.,122,2004-11-06,9,@,Idaho,133,L,31,45,-14,19,43,44.2,264,2,4,36,152,4.2,1,1,5,4,16,21,76.2,160,1,58,297,5.1,4,3,0,3,6
Army,65,2004-11-06,8,,Air Force,83,L,22,31,-9,20,38,52.6,192,1,1,36,243,6.8,2,1,2,3,7,8,87.5,84,0,66,345,5.2,4,0,0,0,4
Baylor,41,2004-11-06,9,@,Texas Tech,49,L,17,42,-25,13,26,50.0,120,0,0,34,158,4.6,2,0,0,2,38,50,76.0,406,5,35,158,4.5,1,0,1,1,6
Boston College,13,2004-11-06,8,,Rutgers,39,W,21,10,11,22,38,57.9,296,1,2,37,82,2.2,1,2,4,3,29,43,67.4,302,0,32,73,2.3,1,0,3,3,1
Bowling Green,73,2004-11-06,9,,Western Michigan,82,W,52,0,52,18,22,81.8,316,4,0,43,350,8.1,3,1,1,7,20,48,41.7,213,0,32,82,2.6,0,1,3,4,0
BYU,66,2004-11-06,9,,San Diego St.,90,W,49,16,33,16,27,59.3,339,3,0,43,187,4.3,3,1,1,6,21,47,44.7,229,1,35,163,4.7,1,1,2,3,2
Buffalo,74,2004-11-06,9,,Kent State,77,L,7,33,-26,10,20,50.0,112,1,1,31,4,0.1,0,1,2,1,17,25,68.0,167,0,48,322,6.7,5,1,0,1,5
California,97,2004-11-06,8,,Oregon,99,W,28,27,1,21,32,65.6,275,3,0,36,219,6.1,1,2,2,4,19,33,57.6,218,4,34,141,4.1,0,0,0,0,4
Central Michigan,75,2004-11-06,9,@,Eastern Michigan,76,L,58,61,-3,24,35,68.6,319,5,2,47,138,2.9,2,2,4,7,31,54,57.4,367,4,46,184,4.0,3,0,1,1,7
Cincinnati,2,2004-11-06,9,@,Southern Miss,60,W,52,24,28,19,27,70.4,308,5,0,45,122,2.7,2,0,0,7,13,29,44.8,194,0,36,137,3.8,3,2,2,4,3
Clemson,14,2004-11-06,9,@,Miami (FL),19,W,24,17,7,21,37,56.8,258,0,1,36,113,3.1,3,0,1,3,22,46,47.8,245,0,38,101,2.7,2,1,0,1,2
Colorado,98,2004-11-06,9,@,Kansas,43,W,30,21,9,18,31,58.1,153,1,3,37,110,3.0,1,1,4,4,24,36,66.7,250,1,38,92,2.4,2,1,1,2,3
Colorado St.,85,2004-11-06,9,@,Utah,104,L,31,63,-32,12,26,46.2,194,2,3,39,226,5.8,2,2,5,4,23,29,79.3,292,4,45,242,5.4,4,0,0,0,9
Duke,15,2004-11-06,9,@,Florida St.,16,L,7,29,-22,21,33,63.6,169,0,3,33,61,1.8,1,2,5,1,20,30,66.7,314,1,31,180,5.8,1,0,1,1,2
East Carolina,4,2004-11-06,8,@,Houston,5,L,24,34,-10,21,34,61.8,267,3,4,32,117,3.7,0,0,4,3,13,23,56.5,251,2,53,236,4.5,3,1,2,3,5
Eastern Michigan,76,2004-11-06,9,,Central Michigan,75,W,61,58,3,31,54,57.4,367,4,1,46,184,4.0,3,0,1,7,24,35,68.6,319,5,47,138,2.9,2,2,2,4,7
Florida,110,2004-11-06,9,@,Vanderbilt,120,W,34,17,17,22,29,75.9,307,2,1,38,193,5.1,2,3,4,4,12,26,46.2,118,0,52,254,4.9,1,0,0,0,2
Florida Atlantic,52,2004-11-06,8,@,Troy,129,L,6,24,-18,15,28,53.6,260,0,2,33,-12,-0.4,0,0,2,0,8,18,44.4,128,1,45,135,3.0,1,1,0,1,3
Florida St.,16,2004-11-06,9,,Duke,15,W,29,7,22,20,30,66.7,314,1,1,31,180,5.8,1,0,1,2,21,33,63.6,169,0,33,61,1.8,1,2,3,5,1
Fresno St.,86,2004-11-06,8,@,Rice,59,W,52,21,31,13,19,68.4,203,3,0,32,107,3.3,2,0,0,7,9,19,47.4,157,1,63,286,4.5,2,1,3,4,3
Georgia,111,2004-11-06,9,@,Kentucky,112,W,62,17,45,19,30,63.3,344,3,0,45,245,5.4,5,3,3,8,25,44,56.8,290,1,23,54,2.3,1,1,2,3,2
Georgia Tech,17,2004-11-06,8,@,NC State,20,W,24,14,10,9,28,32.1,91,2,3,33,178,5.4,0,0,3,3,22,38,57.9,234,0,33,57,1.7,1,0,3,3,2
Hawaii,87,2004-11-06,8,,Louisiana Tech,54,W,34,23,11,26,42,61.9,285,4,1,20,86,4.3,0,1,2,5,12,26,46.2,147,1,48,275,5.7,2,1,0,1,3
Houston,5,2004-11-06,9,,East Carolina,4,W,34,24,10,13,23,56.5,251,2,2,53,236,4.5,3,1,3,5,21,34,61.8,267,3,32,117,3.7,0,0,4,4,3
Idaho,133,2004-11-06,10,,Arkansas St.,122,W,45,31,14,16,21,76.2,160,1,0,58,297,5.1,4,3,3,6,19,43,44.2,264,2,36,152,4.2,1,1,4,5,4
Illinois,27,2004-11-06,10,,Indiana,28,W,26,22,4,12,27,44.4,152,3,0,34,199,5.9,1,0,0,4,18,28,64.3,250,1,41,156,3.8,2,0,2,2,3
Indiana,28,2004-11-06,9,@,Illinois,27,L,22,26,-4,18,28,64.3,250,1,2,41,156,3.8,2,0,2,3,12,27,44.4,152,3,34,199,5.9,1,0,0,0,4
Iowa,29,2004-11-06,9,,Purdue,38,W,23,21,2,25,46,54.3,278,2,1,34,43,1.3,0,0,1,2,27,45,60.0,305,3,27,52,1.9,0,3,2,5,3
Iowa St.,42,2004-11-06,9,,Nebraska,34,W,34,27,7,18,39,46.2,364,3,1,36,102,2.8,1,0,1,4,19,43,44.2,249,1,35,195,5.6,3,0,1,1,4
Kansas,43,2004-11-06,9,,Colorado,98,L,21,30,-9,24,36,66.7,250,1,1,38,92,2.4,2,1,2,3,18,31,58.1,153,1,37,110,3.0,1,1,3,4,4
Kansas St.,44,2004-11-06,9,@,Missouri,115,W,35,24,11,10,24,41.7,148,2,0,40,225,5.6,2,1,1,5,16,35,45.7,238,2,38,239,6.3,1,2,2,4,3
Kent State,77,2004-11-06,9,@,Buffalo,74,W,33,7,26,17,25,68.0,167,0,0,48,322,6.7,5,1,1,5,10,20,50.0,112,1,31,4,0.1,0,1,1,2,1
Kentucky,112,2004-11-06,9,,Georgia,111,L,17,62,-45,25,44,56.8,290,1,2,23,54,2.3,1,1,3,2,19,30,63.3,344,3,45,245,5.4,5,3,0,3,8
Louisiana Tech,54,2004-11-06,9,@,Hawaii,87,L,23,34,-11,12,26,46.2,147,1,0,48,275,5.7,2,1,1,3,26,42,61.9,285,4,20,86,4.3,0,1,1,2,5
UL Monroe,130,2004-11-06,9,,Utah St.,93,W,32,25,7,22,32,68.8,284,2,2,36,128,3.6,2,0,2,4,22,36,61.1,278,1,35,115,3.3,1,0,1,1,3
Maryland,30,2004-11-06,9,@,Virginia,24,L,0,16,-16,12,23,52.2,163,0,2,27,51,1.9,0,1,3,0,10,17,58.8,114,0,61,295,4.8,2,1,1,2,2
Miami (FL),19,2004-11-06,8,,Clemson,14,L,17,24,-7,22,46,47.8,245,0,0,38,101,2.7,2,1,1,2,21,37,56.8,258,0,36,113,3.1,3,0,1,1,3
Michigan St.,32,2004-11-06,9,,Ohio St.,36,L,19,32,-13,29,46,63.0,262,1,3,34,145,4.3,0,0,3,1,13,21,61.9,138,1,35,169,4.8,2,1,0,1,4
Middle Tennessee,56,2004-11-06,9,@,New Mexico State,69,L,10,44,-34,15,33,45.5,133,1,3,24,18,0.8,0,1,4,1,26,37,70.3,398,3,53,208,3.9,2,2,0,2,5
Minnesota,33,2004-11-06,10,@,Wisconsin,40,L,14,38,-24,17,34,50.0,258,1,0,18,73,4.1,1,1,1,2,19,26,73.1,297,1,60,228,3.8,4,0,0,0,5
Mississippi St.,114,2004-11-06,9,@,Alabama,107,L,14,30,-16,7,20,35.0,114,1,0,41,126,3.1,1,1,1,2,9,15,60.0,119,1,47,260,5.5,2,1,2,3,3
Missouri,115,2004-11-06,9,,Kansas St.,44,L,24,35,-11,16,35,45.7,238,2,2,38,239,6.3,1,2,4,3,10,24,41.7,148,2,40,225,5.6,2,1,0,1,5
Navy,7,2004-11-06,9,@,Tulane,11,L,10,42,-32,4,17,23.5,50,0,1,56,262,4.7,1,1,2,1,18,19,94.7,323,4,43,215,5.0,2,0,0,0,6
Nebraska,34,2004-11-06,9,@,Iowa St.,42,L,27,34,-7,19,43,44.2,249,1,1,35,195,5.6,3,0,1,4,18,39,46.2,364,3,36,102,2.8,1,0,1,1,4
Nevada,88,2004-11-06,9,,San Jose St.,91,W,42,24,18,25,35,71.4,252,2,0,42,202,4.8,4,1,1,6,16,27,59.3,273,0,28,32,1.1,2,2,0,2,3
New Mexico State,69,2004-11-06,9,,Middle Tennessee,56,W,44,10,34,26,37,70.3,398,3,0,53,208,3.9,2,2,2,5,15,33,45.5,133,1,24,18,0.8,0,1,3,4,1
North Carolina,21,2004-11-06,9,,Virginia Tech,25,L,24,27,-3,14,21,66.7,165,1,1,26,131,5.0,1,0,1,3,7,18,38.9,100,0,51,270,5.3,3,0,0,0,3
NC State,20,2004-11-06,9,,Georgia Tech,17,L,14,24,-10,22,38,57.9,234,0,3,33,57,1.7,1,0,3,2,9,28,32.1,91,2,33,178,5.4,0,0,3,3,3
Northwestern,35,2004-11-06,9,@,Penn State,37,W,14,7,7,15,27,55.6,205,0,1,44,186,4.2,2,1,2,2,21,35,60.0,183,1,30,97,3.2,0,0,1,1,1
Notre Dame,70,2004-11-06,9,@,Tennessee,118,W,17,13,4,12,23,52.2,118,1,0,36,98,2.7,0,0,0,2,21,36,58.3,269,1,39,58,1.5,0,0,1,1,1
Ohio,80,2004-11-06,10,@,Central Florida,1,W,17,16,1,16,32,50.0,165,1,2,39,94,2.4,1,0,2,2,8,20,40.0,126,2,41,78,1.9,0,1,1,2,2
Ohio St.,36,2004-11-06,9,@,Michigan St.,32,W,32,19,13,13,21,61.9,138,1,0,35,169,4.8,2,1,1,4,29,46,63.0,262,1,34,145,4.3,0,0,3,3,1
