School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Minnesota,33,2000-10-07,6,,Penn State,37,W,25,16,9,12,20,60.0,166,2,0,49,182,3.7,0,1,1,2,19,36,52.8,189,1,33,98,3.0,1,2,0,2,2
Mississippi St.,114,2000-10-07,5,,Auburn,109,W,17,10,7,18,31,58.1,208,1,1,42,135,3.2,1,2,3,2,17,32,53.1,146,0,19,18,0.9,1,0,0,0,1
Missouri,115,2000-10-07,5,,Oklahoma St.,46,W,24,10,14,14,28,50.0,191,1,1,39,182,4.7,2,0,1,3,26,44,59.1,257,1,39,102,2.6,0,0,3,3,1
Navy,7,2000-10-07,5,@,Air Force,83,L,13,27,-14,11,23,47.8,140,0,0,57,108,1.9,1,2,2,1,6,13,46.2,101,0,47,135,2.9,3,0,1,1,3
Nebraska,34,2000-10-07,5,@,Iowa St.,42,W,49,27,22,7,17,41.2,164,0,1,60,336,5.6,6,0,1,6,22,43,51.2,346,2,25,37,1.5,1,0,2,2,4
Nevada,88,2000-10-07,5,@,UNLV,92,L,7,38,-31,11,33,33.3,136,1,1,31,109,3.5,0,0,1,1,8,14,57.1,152,2,53,321,6.1,3,0,0,0,5
New Mexico,89,2000-10-07,7,@,Colorado St.,85,L,14,17,-3,16,22,72.7,203,1,0,37,73,2.0,1,1,1,2,21,36,58.3,252,1,34,39,1.1,1,0,2,2,2
New Mexico State,69,2000-10-07,5,,Army,65,W,42,23,19,10,16,62.5,101,1,0,52,202,3.9,2,0,0,6,12,28,42.9,144,0,47,235,5.0,3,0,4,4,3
NC State,20,2000-10-07,5,@,Clemson,14,L,27,34,-7,21,50,42.0,370,3,0,23,32,1.4,0,0,0,3,18,30,60.0,220,1,65,274,4.2,4,1,2,3,5
Northern Illinois,79,2000-10-07,5,,Central Florida,1,W,40,20,20,10,18,55.6,153,2,1,56,221,3.9,2,1,2,5,31,41,75.6,306,2,22,25,1.1,1,6,1,7,3
Northwestern,35,2000-10-07,6,,Indiana,28,W,52,33,19,9,17,52.9,119,2,1,61,417,6.8,5,1,2,7,23,47,48.9,268,2,38,174,4.6,3,3,1,4,5
Notre Dame,70,2000-10-07,5,,Stanford,101,W,20,14,6,10,18,55.6,100,2,0,50,166,3.3,1,0,0,3,19,43,44.2,242,2,29,142,4.9,0,1,1,2,2
Ohio,80,2000-10-07,6,,Buffalo,74,W,42,20,22,4,8,50.0,109,2,1,62,367,5.9,4,0,1,6,17,31,54.8,262,2,46,145,3.2,1,3,1,4,3
Ohio St.,36,2000-10-07,5,@,Wisconsin,40,W,23,7,16,8,13,61.5,143,1,1,44,249,5.7,2,1,2,3,19,35,54.3,209,0,43,109,2.5,1,1,1,2,1
Oklahoma,45,2000-10-07,5,N,Texas,48,W,63,14,49,18,28,64.3,289,1,0,56,245,4.4,7,2,2,9,20,41,48.8,161,1,17,-7,-0.4,1,1,2,3,2
Oklahoma St.,46,2000-10-07,5,@,Missouri,115,L,10,24,-14,26,44,59.1,257,1,3,39,102,2.6,0,0,3,1,14,28,50.0,191,1,39,182,4.7,2,0,1,1,3
Ole Miss,116,2000-10-07,5,,Arkansas St.,122,W,35,10,25,24,33,72.7,251,3,2,41,163,4.0,2,1,3,5,11,26,42.3,79,1,24,113,4.7,0,0,2,2,1
Oregon St.,100,2000-10-07,5,@,Washington,105,L,30,33,-3,13,25,52.0,314,3,0,40,160,4.0,1,0,0,4,20,32,62.5,223,1,47,281,6.0,3,0,0,0,4
Penn State,37,2000-10-07,7,@,Minnesota,33,L,16,25,-9,19,36,52.8,189,1,0,33,98,3.0,1,2,2,2,12,20,60.0,166,2,49,182,3.7,0,1,0,1,2
Pittsburgh,22,2000-10-07,5,@,Syracuse,23,L,17,24,-7,21,46,45.7,237,1,0,32,91,2.8,1,0,0,2,20,29,69.0,279,2,53,160,3.0,1,0,0,0,3
Purdue,38,2000-10-07,6,,Michigan,31,W,32,31,1,32,45,71.1,286,2,1,43,244,5.7,2,0,1,4,26,35,74.3,256,3,29,174,6.0,1,1,0,1,4
San Diego St.,90,2000-10-07,5,@,Wyoming,94,W,34,0,34,19,27,70.4,317,2,1,42,117,2.8,2,1,2,4,20,30,66.7,158,0,30,26,0.9,0,2,1,3,0
San Jose St.,91,2000-10-07,6,@,SMU,8,W,35,10,25,10,25,40.0,167,2,0,38,200,5.3,1,2,2,5,25,54,46.3,324,1,38,136,3.6,0,1,4,5,1
SMU,8,2000-10-07,6,,San Jose St.,91,L,10,35,-25,25,54,46.3,324,1,4,38,136,3.6,0,1,5,1,10,25,40.0,167,2,38,200,5.3,1,2,0,2,5
South Carolina,117,2000-10-07,6,@,Kentucky,112,W,20,17,3,17,31,54.8,228,1,0,30,159,5.3,1,2,2,2,34,52,65.4,304,1,28,93,3.3,1,0,2,2,2
South Florida,9,2000-10-07,6,@,Southern Miss,60,L,7,41,-34,13,27,48.1,133,1,1,25,18,0.7,0,0,1,1,19,35,54.3,180,2,50,169,3.4,3,0,0,0,5
Southern Miss,60,2000-10-07,5,,South Florida,9,W,41,7,34,19,35,54.3,180,2,0,50,169,3.4,3,0,0,5,13,27,48.1,133,1,25,18,0.7,0,0,1,1,1
Stanford,101,2000-10-07,5,@,Notre Dame,70,L,14,20,-6,19,43,44.2,242,2,1,29,142,4.9,0,1,2,2,10,18,55.6,100,2,50,166,3.3,1,0,0,0,3
Syracuse,23,2000-10-07,5,,Pittsburgh,22,W,24,17,7,20,29,69.0,279,2,0,53,160,3.0,1,0,0,3,21,46,45.7,237,1,32,91,2.8,1,0,0,0,2
Temple,10,2000-10-07,6,@,Virginia Tech,25,L,13,35,-22,13,28,46.4,131,1,3,28,-15,-0.5,0,0,3,2,14,29,48.3,162,1,56,214,3.8,4,1,2,3,5
Tennessee,118,2000-10-07,5,@,Georgia,111,L,10,21,-11,18,32,56.3,136,0,2,32,112,3.5,1,1,3,1,8,18,44.4,134,0,51,146,2.9,3,3,0,3,3
Texas,48,2000-10-07,5,N,Oklahoma,45,L,14,63,-49,20,41,48.8,161,1,2,17,-7,-0.4,1,1,3,2,18,28,64.3,289,1,56,245,4.4,7,2,0,2,9
Texas A&M,119,2000-10-07,5,,Colorado,98,L,19,26,-7,28,45,62.2,291,1,0,36,71,2.0,1,0,0,2,15,25,60.0,239,1,42,112,2.7,2,2,0,2,3
TCU,47,2000-10-07,5,,Hawaii,87,W,41,21,20,7,17,41.2,91,0,1,71,393,5.5,5,1,2,5,18,44,40.9,266,3,16,118,7.4,0,2,0,2,3
Texas Tech,49,2000-10-07,6,,Baylor,41,W,28,0,28,33,50,66.0,322,2,0,27,129,4.8,2,1,1,4,13,40,32.5,148,0,30,100,3.3,0,1,2,3,0
Toledo,81,2000-10-07,6,@,Eastern Michigan,76,W,42,14,28,16,26,61.5,123,1,0,58,281,4.8,4,0,0,6,14,22,63.6,106,2,26,66,2.5,0,1,2,3,2
Tulane,11,2000-10-07,5,@,Louisiana,126,W,38,37,1,32,49,65.3,410,2,3,31,138,4.5,3,1,4,5,17,35,48.6,291,1,40,166,4.2,3,0,1,1,5
Tulsa,12,2000-10-07,6,,UTEP,62,L,7,40,-33,19,36,52.8,237,0,2,26,6,0.2,1,2,4,1,17,23,73.9,204,3,49,264,5.4,2,1,0,1,5
UAB,61,2000-10-07,5,,Louisville,18,L,17,38,-21,12,30,40.0,187,1,3,35,38,1.1,1,1,4,2,21,30,70.0,227,4,39,107,2.7,1,0,1,1,5
Central Florida,1,2000-10-07,6,@,Northern Illinois,79,L,20,40,-20,31,41,75.6,306,2,1,22,25,1.1,1,6,7,3,10,18,55.6,153,2,56,221,3.9,2,1,1,2,5
UNLV,92,2000-10-07,5,,Nevada,88,W,38,7,31,8,14,57.1,152,2,0,53,321,6.1,3,0,0,5,11,33,33.3,136,1,31,109,3.5,0,0,1,1,1
USC,103,2000-10-07,5,,Arizona,95,L,15,31,-16,26,50,52.0,321,1,3,27,10,0.4,1,2,5,2,7,13,53.8,136,1,44,117,2.7,3,1,1,2,4
UTEP,62,2000-10-07,6,@,Tulsa,12,W,40,7,33,17,23,73.9,204,3,0,49,264,5.4,2,1,1,5,19,36,52.8,237,0,26,6,0.2,1,2,2,4,1
Vanderbilt,120,2000-10-07,6,@,Wake Forest,26,W,17,10,7,10,17,58.8,147,1,1,33,138,4.2,1,0,1,2,12,26,46.2,158,0,56,217,3.9,1,1,0,1,1
Virginia,24,2000-10-07,6,,Maryland,30,W,31,23,8,12,20,60.0,222,1,2,59,263,4.5,3,2,4,4,14,34,41.2,207,2,31,109,3.5,0,0,2,2,3
Virginia Tech,25,2000-10-07,5,,Temple,10,W,35,13,22,14,29,48.3,162,1,2,56,214,3.8,4,1,3,5,13,28,46.4,131,1,28,-15,-0.5,0,0,3,3,2
Wake Forest,26,2000-10-07,5,,Vanderbilt,120,L,10,17,-7,12,26,46.2,158,0,0,56,217,3.9,1,1,1,1,10,17,58.8,147,1,33,138,4.2,1,0,1,1,2
Washington,105,2000-10-07,5,,Oregon St.,100,W,33,30,3,20,32,62.5,223,1,0,47,281,6.0,3,0,0,4,13,25,52.0,314,3,40,160,4.0,1,0,0,0,4
Washington St.,106,2000-10-07,5,,Boise St.,84,W,42,35,7,21,31,67.7,290,2,0,47,131,2.8,3,1,1,5,24,41,58.5,335,4,29,139,4.8,0,3,1,4,4
West Virginia,50,2000-10-07,5,,Idaho,133,W,28,16,12,12,30,40.0,131,1,1,34,116,3.4,2,1,2,4,35,50,70.0,365,2,48,89,1.9,0,0,4,4,2
Wisconsin,40,2000-10-07,6,,Ohio St.,36,L,7,23,-16,19,35,54.3,209,0,1,43,109,2.5,1,1,2,1,8,13,61.5,143,1,44,249,5.7,2,1,1,2,3
Wyoming,94,2000-10-07,6,,San Diego St.,90,L,0,34,-34,20,30,66.7,158,0,1,30,26,0.9,0,2,3,0,19,27,70.4,317,2,42,117,2.8,2,1,1,2,4
Virginia Tech,25,2000-10-12,6,,West Virginia,50,W,48,20,28,10,18,55.6,233,2,0,48,271,5.6,4,3,3,7,15,33,45.5,170,1,33,78,2.4,1,0,2,2,3
West Virginia,50,2000-10-12,6,@,Virginia Tech,25,L,20,48,-28,15,33,45.5,170,1,2,33,78,2.4,1,0,2,3,10,18,55.6,233,2,48,271,5.6,4,3,0,3,7
Air Force,83,2000-10-14,6,@,Wyoming,94,W,51,34,17,8,14,57.1,193,1,0,71,432,6.1,6,1,1,7,28,41,68.3,339,2,29,82,2.8,2,0,1,1,4
Akron,71,2000-10-14,7,,Northern Illinois,79,L,35,52,-17,12,28,42.9,324,3,2,28,116,4.1,2,1,3,5,15,23,65.2,134,0,57,360,6.3,6,1,0,1,6
Alabama,107,2000-10-14,6,,Ole Miss,116,W,45,7,38,21,26,80.8,296,0,1,39,168,4.3,4,1,2,5,20,40,50.0,163,1,26,74,2.8,0,1,3,4,1
Arizona,95,2000-10-14,6,,Washington St.,106,W,53,47,6,15,31,48.4,236,3,2,57,254,4.5,4,0,2,8,20,37,54.1,378,6,34,112,3.3,0,3,2,5,7
Arizona St.,96,2000-10-14,6,,Washington,105,L,15,21,-6,15,46,32.6,202,1,2,38,60,1.6,0,4,6,1,13,30,43.3,110,1,42,186,4.4,2,5,1,6,3
Arkansas,108,2000-10-14,6,@,South Carolina,117,L,7,27,-20,19,37,51.4,151,0,2,41,100,2.4,1,2,4,1,12,21,57.1,170,2,31,174,5.6,2,0,1,1,4
Arkansas St.,122,2000-10-14,7,@,Idaho,133,L,25,42,-17,15,31,48.4,165,1,1,35,191,5.5,2,0,1,3,24,29,82.8,339,1,43,172,4.0,5,0,0,0,6
Army,65,2000-10-14,6,@,East Carolina,4,L,21,42,-21,16,30,53.3,125,1,1,45,178,4.0,2,0,1,3,14,23,60.9,195,2,42,332,7.9,4,0,2,2,6
Auburn,109,2000-10-14,7,@,Florida,110,L,7,38,-31,20,34,58.8,203,1,1,32,119,3.7,0,2,3,1,16,26,61.5,243,5,29,116,4.0,0,0,0,0,5
Ball St.,72,2000-10-14,6,,Eastern Michigan,76,W,33,14,19,12,19,63.2,97,1,1,56,192,3.4,3,0,1,4,19,39,48.7,268,1,23,41,1.8,1,2,0,2,2
Baylor,41,2000-10-14,6,,Texas A&M,119,L,0,24,-24,14,36,38.9,162,0,4,33,74,2.2,0,0,4,0,22,41,53.7,311,1,30,103,3.4,2,1,2,3,3
Boise St.,84,2000-10-14,6,,Eastern Washington,132,W,41,23,18,21,39,53.8,333,4,2,41,19,0.5,1,0,2,5,21,39,53.8,201,1,31,126,4.1,1,5,1,6,2
Boston College,13,2000-10-14,6,,Syracuse,23,W,20,13,7,10,24,41.7,119,0,0,36,176,4.9,1,0,0,2,9,22,40.9,134,1,46,306,6.7,0,0,4,4,1
Bowling Green,73,2000-10-14,7,@,Miami (OH),78,L,10,24,-14,16,36,44.4,222,1,2,42,159,3.8,0,0,2,1,24,43,55.8,222,0,37,141,3.8,3,1,0,1,3
California,97,2000-10-14,6,,UCLA,102,W,46,38,8,16,34,47.1,252,3,1,43,107,2.5,2,3,4,6,20,40,50.0,309,4,45,45,1.0,1,0,3,3,5
Cincinnati,2,2000-10-14,7,@,Louisville,18,L,24,38,-14,11,29,37.9,142,1,3,34,108,3.2,2,0,3,3,25,32,78.1,326,3,42,147,3.5,1,1,2,3,5
Clemson,14,2000-10-14,7,,Maryland,30,W,35,14,21,10,20,50.0,186,0,1,61,278,4.6,5,1,2,5,8,22,36.4,179,0,37,82,2.2,2,0,3,3,2
Colorado,98,2000-10-14,6,,Texas,48,L,14,28,-14,12,36,33.3,78,0,2,36,55,1.5,1,1,3,2,23,40,57.5,308,3,41,166,4.0,0,3,1,4,3
Colorado St.,85,2000-10-14,6,,UNLV,92,W,20,19,1,20,28,71.4,222,0,1,42,158,3.8,2,1,2,2,9,14,64.3,80,2,43,200,4.7,1,0,0,0,3
Duke,15,2000-10-14,6,@,Florida St.,16,L,14,63,-49,15,37,40.5,152,0,1,33,108,3.3,1,1,2,2,37,49,75.5,536,5,25,71,2.8,3,0,1,1,9
East Carolina,4,2000-10-14,6,,Army,65,W,42,21,21,14,23,60.9,195,2,2,42,332,7.9,4,0,2,6,16,30,53.3,125,1,45,178,4.0,2,0,1,1,3
Eastern Michigan,76,2000-10-14,7,@,Ball St.,72,L,14,33,-19,19,39,48.7,268,1,0,23,41,1.8,1,2,2,2,12,19,63.2,97,1,56,192,3.4,3,0,1,1,4
Florida,110,2000-10-14,7,,Auburn,109,W,38,7,31,16,26,61.5,243,5,0,29,116,4.0,0,0,0,5,20,34,58.8,203,1,32,119,3.7,0,2,1,3,1
Florida St.,16,2000-10-14,7,,Duke,15,W,63,14,49,37,49,75.5,536,5,1,25,71,2.8,3,0,1,9,15,37,40.5,152,0,33,108,3.3,1,1,1,2,2
Fresno St.,86,2000-10-14,5,,Nevada,88,W,58,21,37,11,21,52.4,201,1,0,40,125,3.1,4,0,0,8,29,49,59.2,341,2,29,61,2.1,1,1,2,3,3
Georgia,111,2000-10-14,6,,Vanderbilt,120,W,29,19,10,12,31,38.7,215,1,0,30,92,3.1,1,0,0,3,29,43,67.4,327,1,30,115,3.8,1,1,3,4,2
Georgia Tech,17,2000-10-14,6,,Wake Forest,26,W,52,20,32,16,24,66.7,333,4,0,47,245,5.2,3,0,0,7,27,43,62.8,272,1,39,179,4.6,2,2,2,4,3
Hawaii,87,2000-10-14,5,,SMU,8,W,30,15,15,23,42,54.8,314,2,1,17,50,2.9,2,1,2,4,16,27,59.3,145,0,47,126,2.7,1,1,0,1,1
Idaho,133,2000-10-14,7,,Arkansas St.,122,W,42,25,17,24,29,82.8,339,1,0,43,172,4.0,5,0,0,6,15,31,48.4,165,1,35,191,5.5,2,0,1,1,3
Illinois,27,2000-10-14,6,,Iowa,29,W,31,0,31,17,28,60.7,248,3,1,44,169,3.8,0,1,2,4,18,34,52.9,181,0,32,86,2.7,0,2,2,4,0
Indiana,28,2000-10-14,6,@,Michigan,31,L,0,58,-58,14,30,46.7,101,0,1,33,85,2.6,0,2,3,0,17,22,77.3,280,2,52,282,5.4,4,1,0,1,7
Iowa,29,2000-10-14,7,@,Illinois,27,L,0,31,-31,18,34,52.9,181,0,2,32,86,2.7,0,2,4,0,17,28,60.7,248,3,44,169,3.8,0,1,1,2,4
Iowa St.,42,2000-10-14,6,@,Oklahoma St.,46,W,33,26,7,19,38,50.0,290,2,1,40,210,5.3,2,0,1,4,26,46,56.5,328,2,37,132,3.6,1,2,1,3,3
Kansas,43,2000-10-14,6,@,Missouri,115,W,38,17,21,14,30,46.7,234,1,1,58,219,3.8,2,2,3,5,16,34,47.1,237,1,26,10,0.4,0,1,4,5,2
Kansas St.,44,2000-10-14,7,,Oklahoma,45,L,31,41,-10,14,36,38.9,211,1,2,33,144,4.4,2,0,2,4,29,38,76.3,374,2,36,11,0.3,3,0,1,1,5
Kent State,77,2000-10-14,7,,Ohio,80,L,7,44,-37,7,20,35.0,41,1,2,39,141,3.6,0,0,2,1,9,11,81.8,136,1,56,233,4.2,3,1,0,1,5
Kentucky,112,2000-10-14,7,@,LSU,113,L,0,34,-34,31,55,56.4,280,0,1,22,117,5.3,0,3,4,0,15,33,45.5,225,3,46,114,2.5,1,0,0,0,4
Louisiana,126,2000-10-14,7,@,Louisiana Tech,54,L,14,48,-34,10,26,38.5,81,1,1,48,219,4.6,0,1,2,2,35,48,72.9,399,6,24,97,4.0,0,1,1,2,6
Louisiana Tech,54,2000-10-14,7,,Louisiana,126,W,48,14,34,35,48,72.9,399,6,1,24,97,4.0,0,1,2,6,10,26,38.5,81,1,48,219,4.6,0,1,1,2,2
UL Monroe,130,2000-10-14,7,@,Middle Tennessee,56,L,0,28,-28,20,32,62.5,119,0,0,25,76,3.0,0,1,1,0,14,24,58.3,151,1,42,192,4.6,3,0,0,0,4
Louisville,18,2000-10-14,6,,Cincinnati,2,W,38,24,14,25,32,78.1,326,3,2,42,147,3.5,1,1,3,5,11,29,37.9,142,1,34,108,3.2,2,0,3,3,3
LSU,113,2000-10-14,7,,Kentucky,112,W,34,0,34,15,33,45.5,225,3,0,46,114,2.5,1,0,0,4,31,55,56.4,280,0,22,117,5.3,0,3,1,4,0
Marshall,55,2000-10-14,6,@,Toledo,81,L,0,42,-42,21,39,53.8,218,0,2,28,42,1.5,0,2,4,0,13,19,68.4,140,2,49,247,5.0,1,1,0,1,6
Maryland,30,2000-10-14,6,@,Clemson,14,L,14,35,-21,8,22,36.4,179,0,3,37,82,2.2,2,0,3,2,10,20,50.0,186,0,61,278,4.6,5,1,1,2,5
Memphis,6,2000-10-14,7,@,UAB,61,L,9,13,-4,11,22,50.0,129,0,1,35,57,1.6,1,1,2,1,14,27,51.9,144,0,37,56,1.5,1,1,0,1,1
Miami (OH),78,2000-10-14,7,,Bowling Green,73,W,24,10,14,24,43,55.8,222,0,0,37,141,3.8,3,1,1,3,16,36,44.4,222,1,42,159,3.8,0,0,2,2,1
Michigan,31,2000-10-14,7,,Indiana,28,W,58,0,58,17,22,77.3,280,2,0,52,282,5.4,4,1,1,7,14,30,46.7,101,0,33,85,2.6,0,2,1,3,0
Michigan St.,32,2000-10-14,6,,Wisconsin,40,L,10,17,-7,12,24,50.0,183,1,3,46,183,4.0,0,0,3,1,7,21,33.3,96,1,40,101,2.5,1,0,0,0,2
Middle Tennessee,56,2000-10-14,6,,UL Monroe,130,W,28,0,28,14,24,58.3,151,1,0,42,192,4.6,3,0,0,4,20,32,62.5,119,0,25,76,3.0,0,1,0,1,0
Minnesota,33,2000-10-14,7,@,Ohio St.,36,W,29,17,12,16,28,57.1,243,2,0,48,138,2.9,1,1,1,3,11,28,39.3,130,1,35,70,2.0,1,0,0,0,2
Missouri,115,2000-10-14,6,,Kansas,43,L,17,38,-21,16,34,47.1,237,1,4,26,10,0.4,0,1,5,2,14,30,46.7,234,1,58,219,3.8,2,2,1,3,5
Navy,7,2000-10-14,6,N,Notre Dame,70,L,14,45,-31,11,20,55.0,188,2,0,32,58,1.8,0,2,2,2,14,21,66.7,229,3,55,218,4.0,1,0,1,1,6
Nebraska,34,2000-10-14,6,@,Texas Tech,49,W,56,3,53,7,14,50.0,98,1,1,77,442,5.7,6,1,2,8,22,48,45.8,181,0,12,19,1.6,0,0,2,2,0
Nevada,88,2000-10-14,6,@,Fresno St.,86,L,21,58,-37,29,49,59.2,341,2,2,29,61,2.1,1,1,3,3,11,21,52.4,201,1,40,125,3.1,4,0,0,0,8
New Mexico State,69,2000-10-14,6,,Tulsa,12,W,42,28,14,10,15,66.7,144,3,1,53,450,8.5,3,1,2,6,14,26,53.8,306,2,40,86,2.2,2,1,0,1,4
North Carolina,21,2000-10-14,6,,NC State,20,L,20,38,-18,12,25,48.0,128,0,0,49,158,3.2,2,2,2,2,14,26,53.8,221,2,46,171,3.7,3,0,1,1,5
NC State,20,2000-10-14,6,@,North Carolina,21,W,38,20,18,14,26,53.8,221,2,1,46,171,3.7,3,0,1,5,12,25,48.0,128,0,49,158,3.2,2,2,0,2,2
North Texas,57,2000-10-14,6,,Utah St.,93,L,12,17,-5,8,17,47.1,72,0,1,35,69,2.0,0,0,1,1,21,36,58.3,170,0,40,156,3.9,2,0,1,1,2
Northern Illinois,79,2000-10-14,6,@,Akron,71,W,52,35,17,15,23,65.2,134,0,0,57,360,6.3,6,1,1,6,12,28,42.9,324,3,28,116,4.1,2,1,2,3,5
Northwestern,35,2000-10-14,7,,Purdue,38,L,28,41,-13,24,36,66.7,369,3,2,37,83,2.2,1,1,3,4,22,40,55.0,239,5,47,222,4.7,1,1,1,2,6
Notre Dame,70,2000-10-14,6,N,Navy,7,W,45,14,31,14,21,66.7,229,3,1,55,218,4.0,1,0,1,6,11,20,55.0,188,2,32,58,1.8,0,2,0,2,2
Ohio,80,2000-10-14,7,@,Kent State,77,W,44,7,37,9,11,81.8,136,1,0,56,233,4.2,3,1,1,5,7,20,35.0,41,1,39,141,3.6,0,0,2,2,1
Ohio St.,36,2000-10-14,6,,Minnesota,33,L,17,29,-12,11,28,39.3,130,1,0,35,70,2.0,1,0,0,2,16,28,57.1,243,2,48,138,2.9,1,1,0,1,3
Oklahoma,45,2000-10-14,6,@,Kansas St.,44,W,41,31,10,29,38,76.3,374,2,1,36,11,0.3,3,0,1,5,14,36,38.9,211,1,33,144,4.4,2,0,2,2,4
Oklahoma St.,46,2000-10-14,6,,Iowa St.,42,L,26,33,-7,26,46,56.5,328,2,1,37,132,3.6,1,2,3,3,19,38,50.0,290,2,40,210,5.3,2,0,1,1,4
Ole Miss,116,2000-10-14,6,@,Alabama,107,L,7,45,-38,20,40,50.0,163,1,3,26,74,2.8,0,1,4,1,21,26,80.8,296,0,39,168,4.3,4,1,1,2,5
Oregon,99,2000-10-14,6,@,USC,103,W,28,17,11,28,42,66.7,382,4,1,41,117,2.9,0,2,3,4,15,36,41.7,194,1,33,229,6.9,1,1,1,2,2
Oregon St.,100,2000-10-14,6,,Stanford,101,W,38,6,32,14,26,53.8,324,2,0,37,147,4.0,3,1,1,5,18,33,54.5,185,0,49,148,3.0,0,1,2,3,0
Purdue,38,2000-10-14,7,@,Northwestern,35,W,41,28,13,22,40,55.0,239,5,1,47,222,4.7,1,1,2,6,24,36,66.7,369,3,37,83,2.2,1,1,2,3,4
Rutgers,39,2000-10-14,6,,Temple,10,L,14,48,-34,19,39,48.7,243,1,1,27,108,4.0,1,4,5,2,21,32,65.6,254,0,57,202,3.5,6,2,1,3,6
San Diego St.,90,2000-10-14,6,,Utah,104,L,7,21,-14,15,39,38.5,157,0,0,35,93,2.7,1,0,0,1,12,20,60.0,230,3,38,99,2.6,0,1,2,3,3
San Jose St.,91,2000-10-14,7,,UTEP,62,L,30,47,-17,16,35,45.7,166,0,1,26,218,8.4,4,0,1,4,21,36,58.3,292,3,50,186,3.7,4,0,1,1,7
SMU,8,2000-10-14,7,@,Hawaii,87,L,15,30,-15,16,27,59.3,145,0,0,47,126,2.7,1,1,1,1,23,42,54.8,314,2,17,50,2.9,2,1,1,2,4
South Carolina,117,2000-10-14,7,,Arkansas,108,W,27,7,20,12,21,57.1,170,2,1,31,174,5.6,2,0,1,4,19,37,51.4,151,0,41,100,2.4,1,2,2,4,1
Southern Miss,60,2000-10-14,6,@,Tulane,11,W,56,24,32,15,24,62.5,224,2,1,35,256,7.3,4,1,2,8,22,50,44.0,260,1,49,138,2.8,2,2,2,4,3
Stanford,101,2000-10-14,6,@,Oregon St.,100,L,6,38,-32,18,33,54.5,185,0,2,49,148,3.0,0,1,3,0,14,26,53.8,324,2,37,147,4.0,3,1,0,1,5
Syracuse,23,2000-10-14,6,@,Boston College,13,L,13,20,-7,9,22,40.9,134,1,4,46,306,6.7,0,0,4,1,10,24,41.7,119,0,36,176,4.9,1,0,0,0,2
Temple,10,2000-10-14,7,@,Rutgers,39,W,48,14,34,21,32,65.6,254,0,1,57,202,3.5,6,2,3,6,19,39,48.7,243,1,27,108,4.0,1,4,1,5,2
Texas,48,2000-10-14,6,@,Colorado,98,W,28,14,14,23,40,57.5,308,3,1,41,166,4.0,0,3,4,3,12,36,33.3,78,0,36,55,1.5,1,1,2,3,2
Texas A&M,119,2000-10-14,6,@,Baylor,41,W,24,0,24,22,41,53.7,311,1,2,30,103,3.4,2,1,3,3,14,36,38.9,162,0,33,74,2.2,0,0,4,4,0
Texas Tech,49,2000-10-14,7,,Nebraska,34,L,3,56,-53,22,48,45.8,181,0,2,12,19,1.6,0,0,2,0,7,14,50.0,98,1,77,442,5.7,6,1,1,2,8
Toledo,81,2000-10-14,7,,Marshall,55,W,42,0,42,13,19,68.4,140,2,0,49,247,5.0,1,1,1,6,21,39,53.8,218,0,28,42,1.5,0,2,2,4,0
Tulane,11,2000-10-14,6,,Southern Miss,60,L,24,56,-32,22,50,44.0,260,1,2,49,138,2.8,2,2,4,3,15,24,62.5,224,2,35,256,7.3,4,1,1,2,8
Tulsa,12,2000-10-14,7,@,New Mexico State,69,L,28,42,-14,14,26,53.8,306,2,0,40,86,2.2,2,1,1,4,10,15,66.7,144,3,53,450,8.5,3,1,1,2,6
UAB,61,2000-10-14,6,,Memphis,6,W,13,9,4,14,27,51.9,144,0,0,37,56,1.5,1,1,1,1,11,22,50.0,129,0,35,57,1.6,1,1,1,2,1
Central Florida,1,2000-10-14,7,,Eastern Kentucky,203,W,34,3,31,20,33,60.6,255,2,2,22,80,3.6,1,0,2,4,20,34,58.8,216,0,37,20,0.5,0,1,3,4,0
UCLA,102,2000-10-14,6,@,California,97,L,38,46,-8,20,40,50.0,309,4,3,45,45,1.0,1,0,3,5,16,34,47.1,252,3,43,107,2.5,2,3,1,4,6
UNLV,92,2000-10-14,6,@,Colorado St.,85,L,19,20,-1,9,14,64.3,80,2,0,43,200,4.7,1,0,0,3,20,28,71.4,222,0,42,158,3.8,2,1,1,2,2
USC,103,2000-10-14,6,,Oregon,99,L,17,28,-11,15,36,41.7,194,1,1,33,229,6.9,1,1,2,2,28,42,66.7,382,4,41,117,2.9,0,2,1,3,4
Utah,104,2000-10-14,6,@,San Diego St.,90,W,21,7,14,12,20,60.0,230,3,2,38,99,2.6,0,1,3,3,15,39,38.5,157,0,35,93,2.7,1,0,0,0,1
Utah St.,93,2000-10-14,6,@,North Texas,57,W,17,12,5,21,36,58.3,170,0,1,40,156,3.9,2,0,1,2,8,17,47.1,72,0,35,69,2.0,0,0,1,1,1
