Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Jacquez Green,GreeJa00,WR,25.237,2001-09-09,NFL,TAM,25,@,DAL,8,W 10-6,1,1,Sun,,,,,,,,,,,,,,,,9.0,8.0,75.0,9.38,0.0,88.9%,8.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,15.5,15.5,11.5
Trent Green,GreeTr00,QB,31.061999999999998,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,16.0,37.0,43.24,222.0,1.0,1.0,60.9,1.0,3.0,6.0,5.32,4.0,11.0,2.75,0.0,1.0,1.0,1.0,1.0,0.0,100.0%,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.08,9.1,12.1,9.6
Az-Zahir Hakim,HakiAz00,WR,24.098000000000003,2001-09-09,NFL,LAR,22,@,PHI,20,W 20-17,1,1,Sun,,,,,,,,,,,,1.0,5.0,5.0,0.0,4.0,1.0,5.0,5.0,0.0,25.0%,1.25,0.0,,,,,,,,,,,,,,,,,,,3.0,16.0,5.33,0.0,,,,,1.0,2.0,2.0,1.5
John Hall,hallxjoh01,K,27.176,2001-09-09,NFL,NYJ,18,,IND,6,L 24-45,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,6.0,6.0,,6.0
Troy Hambrick,HambTr00,RB,24.307,2001-09-09,NFL,DAL,8,,TAM,25,L 6-10,1,1,Sun,,,,,,,,,,,,1.0,10.0,10.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
Jason Hanson,hansojas01,K,31.084,2001-09-09,NFL,DET,10,@,GNB,11,L 6-28,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,6.0,6.0,,7.0
Marvin Harrison,HarrMa00,WR,29.015,2001-09-09,NFL,IND,6,@,NYJ,18,W 45-24,1,1,Sun,,,,,,,,,,,,,,,,5.0,4.0,35.0,8.75,0.0,80.0%,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,7.5,7.5,5.5
Matt Hasselbeck,HassMa00,QB,25.349,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,20.0,34.0,58.82,178.0,0.0,2.0,48.4,4.0,28.0,5.24,2.59,6.0,1.0,0.17,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,3.2,5.2,5.2
Donald Hayes,HayeDo00,WR,26.058000000000003,2001-09-09,NFL,CAR,29,@,MIN,14,W 24-13,1,1,Sun,,,,,,,,,,,,,,,,1.0,1.0,13.0,13.0,0.0,100.0%,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,2.3,2.3,1.8
Todd Heap,HeapTo00,TE,21.177,2001-09-09,NFL,BAL,31,,CHI,3,W 17-6,1,1,Sun,,,,,,,,,,,,,,,,5.0,5.0,57.0,11.4,0.0,100.0%,11.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,10.7,10.7,8.2
Garrison Hearst,HearGa00,RB,30.248,2001-09-09,NFL,SFO,28,,ATL,1,W 16-13,1,1,Sun,,,,,,,,,,,,14.0,48.0,3.43,0.0,4.0,4.0,24.0,6.0,0.0,100.0%,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,11.2,11.2,9.2
William Henderson,HendWi00,RB,30.201999999999998,2001-09-09,NFL,GNB,11,,DET,10,W 28-6,1,1,Sun,,,,,,,,,,,,,,,,3.0,3.0,49.0,16.33,0.0,100.0%,16.33,0.0,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,4.9,7.9,7.9,6.4
Travis Henry,HenrTr00,RB,22.315,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,22.0,58.0,2.64,0.0,2.0,1.0,4.0,4.0,0.0,50.0%,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,7.2,7.2,6.7
Mike Hollis,hollimik01,K,29.11,2001-09-09,NFL,JAX,30,,PIT,21,W 21-3,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,3.0,,3.0
Priest Holmes,HolmPr00,RB,27.337,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,7.0,21.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,50.0%,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,3.2,3.2,2.7
Torry Holt,HoltTo00,WR,25.096,2001-09-09,NFL,LAR,22,@,PHI,20,W 20-17,1,1,Sun,,,,,,,,,,,,,,,,11.0,7.0,85.0,12.14,0.0,63.6%,7.73,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,15.5,15.5,12.0
Joe Horn,HornJo00,WR,29.236,2001-09-09,NFL,NOR,15,@,BUF,2,W 24-6,1,1,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,,,,,10.0,6.0,45.0,7.5,0.0,60.0%,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,10.5,10.5,7.5
Desmond Howard,HowaDe00,WR,31.116999999999997,2001-09-09,NFL,DET,10,@,GNB,11,L 6-28,1,1,Sun,,,,,,,,,,,,,,,,3.0,3.0,22.0,7.33,0.0,100.0%,7.33,0.0,,,,,,,,,,,,,,,5.0,127.0,25.4,0.0,2.0,43.0,21.5,0.0,,,,,2.2,5.2,5.2,3.7
Qadry Ismail,IsmaQa00,WR,30.305,2001-09-09,NFL,BAL,31,,CHI,3,W 17-6,1,1,Sun,,,,,,,,,,,,,,,,9.0,6.0,88.0,14.67,0.0,66.7%,9.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,14.8,14.8,11.8
Darrell Jackson,JackDa00,WR,22.276999999999997,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,,,,,,,,,,,,,,,,8.0,5.0,17.0,3.4,0.0,62.5%,2.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,6.7,6.7,4.2
James Jackson,JackJa00,RB,25.035999999999998,2001-09-09,NFL,CLE,5,,SEA,24,L 6-9,1,1,Sun,,,,,,,,,,,,14.0,37.0,2.64,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7
Willie Jackson,JackWi00,WR,30.024,2001-09-09,NFL,NOR,15,@,BUF,2,W 24-6,1,1,Sun,,,,,,,,,,,,,,,,6.0,2.0,12.0,6.0,0.0,33.3%,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.2,3.2,2.2
Edgerrin James,JameEd00,RB,23.039,2001-09-09,NFL,IND,6,@,NYJ,18,W 45-24,1,1,Sun,,,,,,,,,,,,28.0,135.0,4.82,2.0,3.0,2.0,13.0,6.5,0.0,66.7%,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,28.8,31.8,27.8
Sebastian Janikowski,janikseb01,K,23.191,2001-09-09,NFL,OAK,27,@,KAN,12,W 27-24,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,1.0,13.0,13.0,,15.0
Brad Johnson,JohnBr00,QB,32.361,2001-09-09,NFL,TAM,25,@,DAL,8,W 10-6,1,1,Sun,25.0,34.0,73.53,195.0,0.0,1.0,75.0,2.0,3.0,5.74,4.41,4.0,2.0,0.5,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,13.0,13.0
Eric Johnson,JohnEr00,TE,25.131999999999998,2001-09-09,NFL,SFO,28,,ATL,1,W 16-13,1,1,Sun,,,,,,,,,,,,,,,,5.0,4.0,34.0,8.5,0.0,80.0%,6.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,7.4,7.4,5.4
Kevin Johnson,JohnKe01,WR,25.055999999999997,2001-09-09,NFL,CLE,5,,SEA,24,L 6-9,1,1,Sun,,,,,,,,,,,,,,,,7.0,4.0,51.0,12.75,0.0,57.1%,7.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.1,9.1,7.1
Keyshawn Johnson,JohnKe00,WR,29.049,2001-09-09,NFL,TAM,25,@,DAL,8,W 10-6,1,1,Sun,,,,,,,,,,,,,,,,9.0,7.0,71.0,10.14,0.0,77.8%,7.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,14.1,14.1,10.6
Patrick Johnson,JohnPa00,WR,25.03,2001-09-09,NFL,BAL,31,,CHI,3,W 17-6,1,1,Sun,,,,,,,,,,,,,,,,1.0,1.0,25.0,25.0,0.0,100.0%,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.5,3.5,3.0
Rob Johnson,JohnRo00,QB,28.175,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,16.0,27.0,59.26,160.0,0.0,3.0,36.6,5.0,34.0,5.93,0.93,3.0,23.0,7.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,5.7,5.7
Damon Jones,JoneDa00,TE,26.355999999999998,2001-09-09,NFL,JAX,30,,PIT,21,W 21-3,1,1,Sun,,,,,,,,,,,,,,,,4.0,2.0,23.0,11.5,1.0,50.0%,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.3,10.3,9.3
Freddie Jones,JoneFr00,TE,26.358,2001-09-09,NFL,LAC,23,,WAS,26,W 30-3,1,1,Sun,,,,,,,,,,,,,,,,2.0,1.0,16.0,16.0,0.0,50.0%,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,2.6,2.6,2.1
LaMont Jordan,JordLa00,RB,22.302,2001-09-09,NFL,NYJ,18,,IND,6,L 24-45,1,1,Sun,,,,,,,,,,,,3.0,17.0,5.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.7,1.7,1.7
John Kasay,kasayjoh01,K,31.316999999999997,2001-09-09,NFL,CAR,29,@,MIN,14,W 24-13,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0,6.0,6.0,,6.0
Erron Kinney,KinnEr00,TE,24.043000000000003,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,,,,,,,,,,,,,,,,7.0,3.0,35.0,11.67,1.0,42.9%,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,12.5,12.5,11.0
Jon Kitna,KitnJo00,QB,28.353,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,18.0,27.0,66.67,204.0,1.0,0.0,101.5,1.0,8.0,7.56,8.3,2.0,-3.0,-1.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86,9.9,10.9,9.9
Dorsey Levens,LeveDo00,RB,31.111,2001-09-09,NFL,GNB,11,,DET,10,W 28-6,1,1,Sun,,,,,,,,,,,,7.0,18.0,2.57,0.0,3.0,3.0,7.0,2.33,0.0,100.0%,2.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5.5,5.5,4.0
Chad Lewis,LewiCh00,TE,29.339000000000002,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,8.0,5.0,45.0,9.0,0.0,62.5%,5.63,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9.5,9.5,7.0
Rian Lindell,linderia01,K,24.232,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,3.0,4.0,,,11.0,11.0,,12.0
Ryan Longwell,longwrya01,K,27.024,2001-09-09,NFL,GNB,11,,DET,10,W 28-6,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,4.0,4.0,,4.0
Peyton Manning,MannPe00,QB,25.169,2001-09-09,NFL,IND,6,@,NYJ,18,W 45-24,1,1,Sun,22.0,32.0,68.75,231.0,2.0,2.0,84.2,1.0,9.0,7.22,5.66,2.0,19.0,9.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.14,15.1,17.1,17.1
Olindo Mare,marexoli01,K,28.095,2001-09-09,NFL,MIA,13,@,TEN,19,W 31-23,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,4.0,7.0,7.0,,7.0
Cecil Martin,MartCe00,RB,26.063000000000002,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,7.0,6.0,40.0,6.67,2.0,85.7%,5.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,22.0,22.0,19.0
Curtis Martin,MartCu00,RB,28.131,2001-09-09,NFL,NYJ,18,,IND,6,L 24-45,1,1,Sun,,,,,,,,,,,,20.0,79.0,3.95,1.0,8.0,6.0,30.0,5.0,0.0,75.0%,3.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,22.9,22.9,19.9
Tony Martin,MartTo00,WR,36.004,2001-09-09,NFL,ATL,1,@,SFO,28,L 13-16,1,1,Sun,,,,,,,,,,,,,,,,6.0,4.0,66.0,16.5,0.0,66.7%,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,10.6,10.6,8.6
Derrick Mason,MasoDe00,WR,27.235,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,,,,,,,,,,,,,,,,8.0,2.0,62.0,31.0,1.0,25.0%,7.75,0.0,,,,,,,,,,,,,,,2.0,41.0,20.5,0.0,4.0,26.0,6.5,0.0,,,,,12.2,14.2,14.2,13.2
Terance Mathis,MathTe00,WR,34.094,2001-09-09,NFL,ATL,1,@,SFO,28,L 13-16,1,1,Sun,,,,,,,,,,,,,,,,7.0,3.0,26.0,8.67,0.0,42.9%,3.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,5.6,5.6,4.1
Shane Matthews,MattSh00,QB,31.1,2001-09-09,NFL,CHI,3,@,BAL,31,L 6-17,1,1,Sun,24.0,39.0,61.54,138.0,0.0,2.0,46.7,1.0,5.0,3.54,1.23,2.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,1.7,3.7,3.7
Fred McCrary,McCrFr00,RB,28.355,2001-09-09,NFL,LAC,23,,WAS,26,W 30-3,1,1,Sun,,,,,,,,,,,,,,,,2.0,2.0,22.0,11.0,0.0,100.0%,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,4.2,4.2,3.2
Jeremy McDaniel,McDaJe00,WR,25.13,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,,,,,5.0,4.0,36.0,9.0,0.0,80.0%,7.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,7.6,7.6,5.6
Tony McGee,McGeTo00,TE,30.141,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,,,,,,,,,,,,,,,,2.0,1.0,25.0,25.0,1.0,50.0%,12.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.5,9.5,9.0
James McKnight,McKnJa00,WR,29.084,2001-09-09,NFL,MIA,13,@,TEN,19,W 31-23,1,1,Sun,,,,,,,,,,,,,,,,3.0,2.0,25.0,12.5,0.0,66.7%,8.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,4.5,4.5,3.5
Donovan McNabb,McNaDo00,QB,24.288,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,32.0,48.0,66.67,312.0,2.0,1.0,89.9,5.0,35.0,6.5,6.4,9.0,48.0,5.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.28,21.3,26.3,22.3
Steve McNair,McNaSt00,QB,28.206999999999997,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,7.0,19.0,36.84,118.0,1.0,1.0,54.3,1.0,9.0,6.21,4.89,5.0,27.0,5.4,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.42,9.4,10.4,10.4
Itula Mili,MiliIt00,TE,28.142,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,,,,,,,,,,,,,,,,2.0,2.0,21.0,10.5,0.0,100.0%,10.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,4.1,4.1,3.1
Snoop Minnis,MinnMa00,WR,24.215,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,,,,,6.0,1.0,30.0,30.0,1.0,16.7%,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,10.0,9.5
Herman Moore,MoorHe00,WR,31.324,2001-09-09,NFL,DET,10,@,GNB,11,L 6-28,1,1,Sun,,,,,,,,,,,,,,,,5.0,2.0,41.0,20.5,0.0,40.0%,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,6.1,6.1,5.1
Quincy Morgan,MorgQu00,WR,23.351,2001-09-09,NFL,CLE,5,,SEA,24,L 6-9,1,1,Sun,,,,,,,,,,,,,,,,8.0,3.0,46.0,15.33,0.0,37.5%,5.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.6,7.6,6.1
Harold Morrow,MorrHa00,RB,28.197,2001-09-09,NFL,MIN,14,,CAR,29,L 13-24,1,1,Sun,,,,,,,,,,,,,,,,2.0,2.0,18.0,9.0,0.0,100.0%,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,3.8,3.8,2.8
Johnnie Morton,MortJo00,WR,29.337,2001-09-09,NFL,DET,10,@,GNB,11,L 6-28,1,1,Sun,,,,,,,,,,,,,,,,12.0,5.0,111.0,22.2,0.0,41.7%,9.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,16.1,19.1,13.6
Randy Moss,MossRa00,WR,24.208000000000002,2001-09-09,NFL,MIN,14,,CAR,29,L 13-24,1,1,Sun,,,,,,,,,,,,,,,,7.0,1.0,28.0,28.0,0.0,14.3%,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,3.8,3.8,3.3
Eric Moulds,MoulEr00,WR,28.054000000000002,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,,,,,4.0,1.0,34.0,34.0,0.0,25.0%,8.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,4.4,4.4,3.9
Muhsin Muhammad,MuhaMu00,WR,28.127,2001-09-09,NFL,CAR,29,@,MIN,14,W 24-13,1,1,Sun,,,,,,,,,,,,,,,,7.0,4.0,69.0,17.25,1.0,57.1%,9.86,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,16.9,16.9,14.9
Joe Nedney,nednejoe01,K,28.171,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,3.0,7.0,7.0,,7.0
Neil O'Donnell,ODonNe00,QB,35.068000000000005,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,9.0,21.0,42.86,110.0,1.0,2.0,35.9,1.0,9.0,5.24,1.9,2.0,29.0,14.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.3,9.3,9.3
Terrell Owens,OwenTe00,WR,27.276,2001-09-09,NFL,SFO,28,,ATL,1,W 16-13,1,1,Sun,,,,,,,,,,,,1.0,3.0,3.0,0.0,14.0,7.0,93.0,13.29,0.0,50.0%,6.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,16.6,16.6,13.1
Patrick Pass,PassPa00,RB,23.252,2001-09-09,NFL,NEW,16,@,CIN,4,L 17-23,1,1,Sun,,,,,,,,,,,,,,,,1.0,1.0,11.0,11.0,0.0,100.0%,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,2.1,2.1,1.6
Jerome Pathon,PathJe00,WR,25.267,2001-09-09,NFL,IND,6,@,NYJ,18,W 45-24,1,1,Sun,,,,,,,,,,,,,,,,10.0,8.0,93.0,11.63,1.0,80.0%,9.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,23.3,23.3,19.3
David Patten,PattDa00,WR,27.021,2001-09-09,NFL,NEW,16,@,CIN,4,L 17-23,1,1,Sun,,,,,,,,,,,,,,,,7.0,3.0,47.0,15.67,0.0,42.9%,6.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,7.7,7.7,6.2
Todd Peterson,petertod01,K,31.217,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,2.0,3.0,3.0,6.0,6.0,,6.0
Todd Pinkston,PinkTo00,WR,24.139,2001-09-09,NFL,PHI,20,,LAR,22,L 17-20,1,1,Sun,,,,,,,,,,,,,,,,11.0,7.0,99.0,14.14,0.0,63.6%,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,16.9,16.9,13.4
Marcus Pollard,PollMa00,TE,29.213,2001-09-09,NFL,IND,6,@,NYJ,18,W 45-24,1,1,Sun,,,,,,,,,,,,,,,,4.0,3.0,31.0,10.33,1.0,75.0%,7.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,12.1,12.1,10.6
Peerless Price,PricPe00,WR,24.316999999999997,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,1.0,31.0,31.0,0.0,2.0,1.0,32.0,32.0,0.0,50.0%,16.0,0.0,,,,,,,,,,,,,,,,,,,3.0,10.0,3.33,0.0,,,,,6.3,7.3,7.3,6.8
Neil Rackers,rackenei01,K,25.024,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,11.0,11.0,,12.0
J.R. Redmond,RedmJ.00,RB,23.346,2001-09-09,NFL,NEW,16,@,CIN,4,L 17-23,1,1,Sun,,,,,,,,,,,,3.0,12.0,4.0,0.0,5.0,3.0,24.0,8.0,0.0,60.0%,4.8,0.0,,,,,,,,,,,,,,,2.0,57.0,28.5,0.0,,,,,,,,,3.6,6.6,6.6,5.1
Jake Reed,ReedJa00,WR,33.346,2001-09-09,NFL,MIN,14,,CAR,29,L 13-24,1,1,Sun,,,,,,,,,,,,,,,,4.0,1.0,26.0,26.0,0.0,25.0%,6.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.6,3.6,3.1
Jerry Rice,RiceJe00,WR,38.330999999999996,2001-09-09,NFL,OAK,27,@,KAN,12,W 27-24,1,1,Sun,,,,,,,,,,,,,,,,11.0,8.0,87.0,10.88,0.0,72.7%,7.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,16.7,16.7,12.7
Tony Richardson,RichTo00,RB,29.266,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,6.0,3.0,0.5,1.0,5.0,4.0,68.0,17.0,0.0,80.0%,13.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,17.1,17.1,15.1
Wade Richey,richewad01,K,25.113000000000003,2001-09-09,NFL,LAC,23,,WAS,26,W 30-3,1,1,Sun,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,12.0,12.0,,13.0
Mikhael Ricks,RickMi00,TE,26.299,2001-09-09,NFL,KAN,12,,OAK,27,L 24-27,1,1,Sun,,,,,,,,,,,,,,,,3.0,2.0,26.0,13.0,0.0,66.7%,8.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,4.6,3.6
Jay Riemersma,RiemJa00,TE,28.115,2001-09-09,NFL,BUF,2,,NOR,15,L 6-24,1,1,Sun,,,,,,,,,,,,,,,,6.0,2.0,16.0,8.0,0.0,33.3%,2.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,3.6,3.6,2.6
Jon Ritchie,RitcJo00,RB,27.005,2001-09-09,NFL,OAK,27,@,KAN,12,W 27-24,1,1,Sun,,,,,,,,,,,,,,,,3.0,2.0,25.0,12.5,1.0,66.7%,8.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,10.5,10.5,9.5
Jeff Robinson,RobiJe00,TE,31.201,2001-09-09,NFL,LAR,22,@,PHI,20,W 20-17,1,1,Sun,,,,,,,,,,,,,,,,2.0,2.0,26.0,13.0,0.0,100.0%,13.0,0.0,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,2.6,4.6,4.6,3.6
Koren Robinson,RobiKo00,WR,21.174,2001-09-09,NFL,SEA,24,@,CLE,5,W 9-6,1,1,Sun,,,,,,,,,,,,,,,,7.0,3.0,44.0,14.67,0.0,42.9%,6.29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,7.4,7.4,5.9
Chris Sanders,SandCh00,WR,29.124000000000002,2001-09-09,NFL,TEN,19,,MIA,13,L 23-31,1,1,Sun,,,,,,,,,,,,,,,,7.0,3.0,47.0,15.67,0.0,42.9%,6.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,7.7,7.7,6.2
Bill Schroeder,SchrBi00,WR,30.243000000000002,2001-09-09,NFL,GNB,11,,DET,10,W 28-6,1,1,Sun,,,,,,,,,,,,1.0,6.0,6.0,0.0,4.0,4.0,104.0,26.0,1.0,100.0%,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,21.0,24.0,19.0
Darnay Scott,ScotDa00,WR,29.064,2001-09-09,NFL,CIN,4,,NEW,16,W 23-17,1,1,Sun,,,,,,,,,,,,,,,,9.0,5.0,104.0,20.8,0.0,55.6%,11.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,15.4,18.4,12.9
